"","DWpM","WWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-OI-16-FG3xSA18-CB-5-MG3",-0.036604906299802,-0.15652023354085,0.0420096612838489,-18.7075688015102,-0.308736587019633,-0.0837847904857584,0.0451413888839499,0.080008569811837,0.0152381383862012
"SL18-LD-13-FG2xSL18-LD-13-MG2",-0.0588962840889197,-0.184626977928372,0.0978011376212934,18.5268611130732,-0.0305876862243852,0.209211168744329,-0.0544141069238014,0.583728978261451,0.134016894961297
"SL18-OI-16-FG3xSL18-LD-3-MG2",-0.0313650857935315,-0.0728943928536731,0.0634049058017505,2.11501764362713,-0.0318251466945061,-0.0547659321586849,0.0250699788945754,-0.674148135081428,-0.306651928244417
"SL18-OI-16-FG3xSL18-NL-6-MG1",-0.0312957034975815,-0.0272500441386836,-0.0555054228246302,21.7029934563267,-0.360975418494116,-0.425616909080794,0.0283590260241278,0.694600240383471,0.151680200154057
"SL18-OI-16-FG3xSL18-SF-17-MG2",0.000500685905226159,0.100444782963687,-0.000517074331883575,12.4779014105067,-0.272242133273742,0.277174940783366,0.0497833239641087,0.516186353693151,0.239921437801283
"SL18-OI-17-FG1xSL18-SF-13-MG2",0.0437150821218117,0.12618920974141,0.0495368335496428,9.51807333135008,0.0413579977293618,0.0926269395665416,-0.0798492276010256,0.0371117403184951,0.0770639709141806
"SL18-OI-17-FG2xSL18-SF-17-MG2",0.0078507409233898,0.0357502799835713,-0.0176195528322062,-16.893311332196,-0.688989820546485,-0.152184825206621,0.124933835592492,-0.342150476267025,-0.123160188106484
"SL18-OI-18-FG1xSL18-OI-9-MG3",0.0233430905319602,0.114034234551549,0.0813467951724002,4.01256686410815,0.51457375440695,-0.0847439339182447,0.192690163831412,0.0960199302418618,-0.0384709724608801
"SL18-OI-18-FG2xSA18-CB-7-MG1",0.0697388594040188,0.13931329552652,0.101155697036654,-14.2212150206844,-0.215393477215377,-0.13721638482372,-0.0435187505735256,0.222381411872668,0.051464045367494
"SL18-OI-18-FG2xSL18-LD-10-MG1",0.0058907773040482,-0.00912270736923742,0.116123439139841,-21.0513624373399,-0.0789981207679678,0.211043720143137,0.126301322067983,-0.215010124334748,0.0191642350531324
"SL18-OI-18-FG2xSL18-LD-9-MG1",-0.00558390601817877,-0.0974068681441414,0.186764637770159,-52.288096036941,-0.179505656614779,-0.135123835219007,-0.0336864642901568,-0.245078516162519,-0.0508972830570883
"SL18-OI-18-FG2xSL18-NL-2-MG2",-0.0490802415207499,-0.176832548126704,0.0648902242991776,-26.4653579606264,-0.309804292631574,0.210967161108112,-0.104630544034397,0.0594570067483272,0.00517238631059455
"SL18-OI-18-FG2xSL18-LD-2-MG3",-0.0403528652755286,-0.225653137756308,0.248795411553111,-57.8475739448218,-0.0317864109499095,0.556721246583393,-0.126486092709834,0.124430593243473,0.18039028631287
"SL18-OI-18-FG3xSL18-LL-9-MG1",-0.0381915209985386,-0.219112561645202,0.134762690148184,-50.8388317274116,0.0181567996066607,0.046016512022566,0.0403970562852042,-0.224960505081447,-0.0827241572353437
"SL18-OI-18-FG3xSL18-OI-7-MG1",0.0202425131967003,0.0552638904804202,0.0611299563784598,8.54725148691912,0.37146376085913,0.25275159611837,-0.000715944805885853,-0.0258328341172523,-0.0571937930598946
"SL18-OI-18-FG5xSA18-CB-4-MG3",0.0140717573196286,0.037250463665771,0.0784804209879209,-41.721322680162,-0.311030676790774,-0.296123813077315,-0.073901188234996,-0.284277561761503,-0.260522131180004
"SL18-OI-18-FG5xSL18-LD-2-MG1",-0.0378618311940721,-0.277932088190968,0.336889718200955,-53.9446714765064,0.197946130200727,-0.203187158028225,-0.0106087531505311,0.848034530339418,0.200289247185743
"SL18-OI-18-FG5xSL18-SF-15-MG2",0.0153724585308749,0.0736685718894262,0.141676847022752,-18.2345240077723,0.48900762597503,-0.291391519429318,0.0891137136301202,-0.275458655488911,-0.106361358620515
"SL18-OI-18-FG6xSA18-CB-1-MG2",0.0231452551043945,0.110744878455485,0.0491446286259511,3.51136294092195,0.392146715468738,0.638821152388278,-0.11359229261942,-0.64239873013903,-0.00931945752616218
"SL18-OI-18-FG6xSL18-NL-6-MG1",-0.00985234635605888,-0.000941588852495196,0.0188363007564965,0.253903184894156,0.375379069904576,0.519081653631742,-0.114527773250239,0.502832005863054,0.271454809504839
"SL18-OI-2-FG2xSL18-LD-1-MG2",-0.0361807334042872,-0.231341960782912,0.136260364211946,-48.6025898823889,-0.254704884341804,-0.232800144558432,0.027750823338072,0.0925066639117814,-0.0427601710456581
"SL18-LD-1-FG1xSL18-NL-2-MG2",-0.0735909092689893,-0.286504972473066,0.0408368441158254,-2.92302374638758,-0.199177947576721,0.218650715061526,-0.161241121663601,0.00232350003460627,-0.0703188686656353
"SL18-OI-2-FG3xSL18-NL-9-MG1",-0.0716444658533808,-0.30589235105246,-0.117910055815494,-39.1642046235898,-0.131804507846093,0.0345820010756824,-0.0262163929055636,0.118157139219017,0.0554552433526311
