"","DWpM","WWpM","PDW","BD"
"SL18-TI-6",-0.0000000000000000426317929725559,-0.000000000000000245595994239113,0.00000000000000101060777874929,-0.0000000000000480993259948551
"SL18-OD-1",-0.0000000000000000645357229707593,-0.000000000000000185961156394247,-0.000000000000000333834420838153,0.0000000000000188063198698094
"SL18-OD-4",0.000000000000000140694929655146,0.000000000000000248443185385165,0.00000000000000126154404591609,-0.0000000000000174550766761809
"SL19-LR-5",-0.000000000000000206792761058004,-0.000000000000000639794311212279,-0.00000000000000030303554498291,0.000000000000028673362831906
"SL19-LR-2",0.00000000000000010078863163134,0.000000000000000430034650782593,0.00000000000000000432567759478538,0.0000000000000863562283992291
"SL18-DB-6",0.0000000000000000716040957278457,0.000000000000000195852927248616,0.000000000000000529751955982681,0.00000000000000258261280380456
"SL18-CB-10",0.0000000000000000222932602702161,0.000000000000000105576780408835,-0.000000000000000159920461139378,0.0000000000000160858072087157
"SA18-CB-10-FG1",0.0537813190904933,0.0697214634570885,-0.0295388519242755,-1.8301105352519
"SL18-LD-10-FG1",0.0127442063951667,0.0240241522640755,-0.0468374757065608,4.36133339011966
"SL18-NL-6-FG1",0.00887483498095541,0.00517380983597588,0.0109473830815196,0.762110786925764
"SL18-LD-10-FG2",-0.00159734780191455,0.00926856424882693,-0.192276829245,7.12583859955678
"SL18-NL-9-FG2",-0.0181077458354315,-0.055974567137343,-0.126724349507419,-3.66651075560799
"SL18-OI-15-FG1",-0.00568289082873322,-0.021343881067884,-0.0583651753669294,-1.17127352359945
"SL18-OI-16-FG3",-0.0394260255405559,-0.111973344118052,0.0908450341390471,-8.20845306414321
"SL18-LD-13-FG2",-0.0735448807941486,-0.225497690424218,-0.00187146908088059,-5.90700072323079
"SL18-OI-17-FG1",-0.007209348642826,-0.0298184218257896,-0.167173099320593,-5.28028508186
"SL18-OI-18-FG1",-0.00816338653182311,-0.0266505965515099,0.087439106702735,-1.92202734437714
"SL18-OI-18-FG2",-0.0250155336752914,-0.0653691631207696,0.120305761006844,-2.4244544236023
"SL18-OI-2-FG2",0.0133336807647792,0.0581228651876848,0.0192001663243159,2.77501118168989
"SL18-LD-1-FG1",0.000325996336337506,0.00583161943633359,-0.00950454586119924,3.6850696083903
"SL18-OI-2-FG3",0.00748577575289166,0.0306928458403505,-0.0312608024868831,2.66368576464205
"SL18-OI-6-FG1",0.0885000986709099,0.192395452422459,1.01312474785258,14.0807262589649
"SL18-OI-9-FG1",-0.00755465096845163,-0.0483407843298576,0.289758128774863,-0.967397741387613
"SL18-SF-13-FG1",-0.0254205846718245,-0.052712850373163,-0.220535173074596,1.77542769188001
"SL18-LD-1-FG2",0.00852464366908601,0.010225668646869,0.0225987086212562,1.05570808209376
"SA18-CB-4-FG3",0.0234857750010704,0.0284990068521004,-0.245105899209499,-11.4938959602717
"SL18-LD-2-FG2",-0.0257324141517307,-0.0949682101272735,-0.260674492410639,5.7706295581864
"SL18-LD-3-FG1",-0.00066151060747653,0.0234053182043845,-0.270543777640271,9.60975771422182
"SL18-LD-3-FG2",0.0129253445982412,0.0187286587365744,0.00161988947184516,3.11603139660907
"SL18-LD-4-FG3",0.012564677487124,0.0219029451869398,-0.0308326057403564,5.33708155735539
"SA18-CB-7-FG1",0.0424136713260049,0.0736621527803761,0.268500067235894,2.8866474192124
"SL18-LD-9-FG2",-0.000328215047258799,0.0367206700617247,-0.352376379596884,15.8176839121018
"SL18-LD-9-FG3",0.0101553934170364,0.040372439525838,-0.176588019726871,10.5729746838465
"SL18-LL-9-FG3",-0.0122923982154874,-0.0212420147712658,-0.384529918720237,27.9302743868736
"SL18-NL-10-FG1",-0.0302422872895796,-0.0924437550750251,-0.0310472993248863,-7.04798135100894
"SL18-NL-2-FG1",-0.0274272605602793,-0.0854607504640403,-0.0682461280874414,-6.71508794852625
"SL18-NL-2-FG3",-0.0655000635069102,-0.209983077260608,-0.0668341760363418,-16.9690712099023
"SL18-NL-3-FG1",-0.0759826946322417,-0.169313438274137,-0.778192943394224,-8.59256735720023
"SL18-NL-3-FG3",0.0043172304498464,0.0761483278504431,-0.342472061841613,-9.66903325236834
"SL18-OI-11-FG3",0.0845698255618865,0.260702679176693,-0.393713692157637,3.16012362254125
"SL18-JS-16-FG3",-0.0770125877449938,-0.183126940143448,-0.237373032252923,-24.3660731985816
"SL18-CC-1-FG2",-0.0280040825086474,-0.0496654758704214,0.00618200692532782,1.85675627087615
"SL18-CC-5-FG2",0.0638906866051348,0.209317345489478,-0.0937025432713747,7.91168356934615
"SL18-CC-5-FG3",0.0408479733723979,0.213702698094699,-0.823878014122926,-8.56689110186829
"SL18-JS-16-FG1",-0.0522683129315362,-0.177187503184464,0.164953195529152,-13.5746653229405
"SL18-NC-12-FG2",-0.056851415735658,-0.0733122312743816,-0.1659906828132,-0.0675497682144763
"SL18-OD-5-FG1",-0.0596688295489082,-0.188527762475024,-0.107081897451223,-0.848307268555884
"SA18-CB-9-FG1",0.0678018062775926,0.159522005958762,0.33261121917507,-0.119491499622402
"SL18-CC-5-FG1",0.0218609411983377,0.104726288273237,-0.591957967677053,-9.01054698856408
"SL18-CC-12-FG3",0.0515484273222059,0.173358188585973,0.0466406912384757,32.0064471779029
"SL18-SF-17-FG2",0.0497745623014543,0.196323906583199,-0.160313143046935,8.25748575738391
"SL18-JS-5-FG1",-0.0956733482102673,-0.252503467403602,-0.901047455914031,-33.902519684501
"SA18-CB-2-FG3",0.0502916145587974,0.159764733829978,0.0113912332656321,-4.18964982866916
"SL18-CC-3-FG1",0.0435078470537502,0.120603074473552,0.127136180814039,8.14394173054767
"SL18-NC-10-FG1",-0.0840199694736994,-0.278567502993559,-0.603096599251015,-9.07617776610582
"SL18-OI-17-FG4",0.0667799950593568,0.211439059485266,-0.354298778910372,8.23605715585851
"SL18-CC-3-FG2",0.0762418597913926,0.195783180461671,0.162508418056309,13.6336374087401
"SL18-CC-1-FG1",0.000332282750888359,0.0501389192673864,0.161785534394582,34.7649725123916
"SL18-OI-6-FG2",0.183145953551009,0.41440509365067,1.15406426182473,21.4563325025402
"SL18-CC-12-FG2",0.13049674991793,0.424384818271331,-0.179869748609228,42.9246732243867
"SL18-NC-10-FG3",-0.10068022977682,-0.253802375383378,-1.91735975930971,-5.43384475701391
"SL18-CC-8-FG1",-0.0934513774967493,-0.252110758822412,-0.350489001321014,-19.455449776151
"SL18-NC-5-FG2",-0.0939135206533429,-0.346012881953569,-0.469622870311267,-16.1809852604896
"SL18-CC-6-FG3",-0.0623463052454692,-0.124461293173947,-0.249829464773507,-26.8759525280289
"SL18-NL-7-FG4",-0.0448138555559779,-0.173322918762035,0.124828969884059,-3.23990291516797
"SL18-CC-3-FG3",0.0500767731667802,0.145963247266849,0.0630864075205278,-3.6903445847991
"SL18-JS-19-FG3",-0.0760348563462914,-0.213477219203663,-0.0784149395374587,-34.6681399934542
"SL18-NC-15-FG3",-0.0415483376236852,-0.110617338537564,-0.279150438966395,17.6308020093076
"SL18-LL-9-FG2",-0.0421126437749687,-0.157408950678293,-0.266309560896741,-0.249166975021613
"SA18-CB-4-FG6",0.0536629668065054,0.118511140352977,-0.282154825858035,-13.1408702305138
"SL18-JS-9-FG3",-0.0929378463699756,-0.252733032932384,-0.387960777007973,-12.6986328507083
"SL18-SF-13-FG2",0.0992632478914665,0.339184527161698,-0.32570316609603,19.4680200578035
"SL18-JS-19-FG2",-0.0773579633026874,-0.182847825204724,0.0678276955834782,-38.4310680071844
"SL18-NL-5-FG1",-0.0134448013624612,-0.0646460519504362,0.110029899593493,-3.27975853646228
"SL18-NC-8-FG1",-0.0458835206210402,-0.148448392407623,0.505221567351893,-20.9230245152984
"SL18-SF-19-MG2",0.0132805745414392,0.05840999088842,-0.113285531895903,4.80222289583886
"SL18-OI-4-MG1",-0.0243051322191686,-0.062652187585302,0.117384841572576,19.3890023631816
"SL18-OI-11-MG2",-0.00894550652784664,-0.0161493258399164,0.0179807424736684,-4.23483889998685
"SL18-OI-14-MG2",0.00699718538376499,-0.0163698924532885,0.446967888273812,-27.8104150380852
"SL18-OI-15-MG1",0.0272321321323234,0.0822890867749941,0.207611149836112,1.15895466505309
"SL18-OI-16-MG1",-0.0753547611175827,-0.168363193706204,0.15142290359985,-11.1256173083152
"SL18-SF-17-MG1",0.0282228432031615,0.105059400817902,-0.103672064940787,9.84826669250631
"SA18-CB-7-MG2",0.0853980712335104,0.155114055020028,0.258992307821346,33.2815565127637
"SL18-NL-3-MG2",-0.0377168402634293,-0.053147241528173,-0.415773775611451,-9.83336246705998
"SA18-CB-7-MG1",0.0467193626861678,0.0783342594039003,0.441708362453433,-6.68189637294904
"SL18-SF-19-MG1",-0.0557075465275292,-0.173066108597377,-0.174568456006882,4.82808848678374
"SL18-SF-15-MG2",0.0164998696521789,0.0740837089432533,0.0296358509531347,7.84023339777693
"SA18-CB-2-MG3",0.0519602430742833,0.138888164746038,0.0799889706656224,-5.34639962191663
"SL18-NL-5-MG1",-0.0141096886702126,-0.0575400374813332,0.112261613665393,-5.22488536430004
"SL18-SF-15-MG1",0.0152240399717424,0.0677035110444672,0.0354964694030614,7.24496434953712
"SA18-CB-4-MG3",-0.000988100006826107,-0.00736372747412899,-0.409960769744725,-17.8332787349911
"SA18-CB-5-MG3",-0.0165517779489414,-0.0915738842848065,-0.0245127280780173,-22.463042608097
"SL18-LD-13-MG2",-0.0491613567729312,-0.159297881047998,-0.209713434564244,7.62841660499098
"SL18-LD-3-MG2",0.00683287327877768,0.0399241497112874,-0.0775107953370551,10.154021289778
"SL18-NL-6-MG1",-0.0158111259930897,-0.0325343763580605,-0.0811655380734329,-4.22866337458199
"SL18-SF-17-MG2",0.0341205641559262,0.132690671997898,-0.0368163774059201,12.1706198080174
"SL18-OI-9-MG3",-0.00313078618775976,-0.0403915255049196,0.451384054076857,-3.20145479400026
"SL18-LD-9-MG1",0.00556842653666531,0.0722275055421688,-0.263471044683759,19.0241268051575
"SL18-NL-2-MG2",-0.0465968388624428,-0.130985618333953,0.039970612580211,-14.1544004335802
"SL18-LD-2-MG3",0.00869468585163442,0.043220733459668,-0.0278092449308798,10.8755156437647
"SL18-OI-7-MG1",0.0226945341545331,0.0785265028595993,-0.249603203037129,-7.23390351959473
"SL18-LD-2-MG1",0.00436210304812671,0.0267467855005272,-0.0310259834126879,8.66108462075549
"SA18-CB-1-MG2",0.00641589420931882,-0.012323314330795,0.109284851289958,-3.15511394888037
"SL18-NL-9-MG1",-0.0313122967933554,-0.0815855818078108,-0.0831043240427082,-10.0104738784144
"SA18-CB-2-MG1",0.0337094294765986,0.0855588820605687,0.0462133261549319,-0.654777757596888
"SA18-CB-4-MG1",-0.00632459834708723,-0.0676195049965124,-0.148441115481379,-14.8749399169941
"SL18-OI-18-MG1",-0.0321220773056569,-0.0796269648687301,0.196287716743915,-3.54065668192606
"SL18-LL-9-MG3",-0.00423788551254223,0.0141558171142726,-0.179564980924358,20.3909931265968
"SA18-CB-10-MG1",0.0874882741710329,0.128179367569096,-0.0453572357500473,-7.14156851309602
"SA18-CB-3-MG3",0.070360567604582,0.132698408524211,-0.131359580025102,50.8642689964453
"SL18-NL-10-MG2",-0.030981749714538,-0.0918201957371723,0.0781717654079113,-7.69732436310841
"SL18-NL-2-MG3",-0.0450898762720734,-0.130748680400136,0.0580970135445577,-14.1856457607033
