"","Row.names","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","Year.x","plotNo.x","Crosses.x","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter","Year.y","plotNo.y","Crosses.y"
"44","2019_176",-0.964435125927848,0.644036910142487,-0.0869970182155251,-7.66707075440998,-0.065175675086581,-73.8209707971194,2019,"2019_176","SL18-OI-6-FG1xSL18-LD-13-MG2",-92.7389877979517,-45.4066246987617,0.847265020104303,-56.6224512567669,-141.046777387789,2019,"2019_176","SL18-OI-6-FG1xSL18-LD-13-MG2"
"45","2019_177",-0.343680542553709,0.621158048928155,0.00264417207682816,NA,NA,-83.8067623163507,2019,"2019_177","SL18-OI-6-FG1xSL18-LD-2-MG1",57.9370656065008,-28.8644438889255,1.85698583273345,-62.4976244002367,34.4102054102254,2019,"2019_177","SL18-OI-6-FG1xSL18-LD-2-MG1"
"46","2019_178",0.353237127944728,-4.94098987741975,-0.091504015961536,NA,NA,13.3068726722989,2019,"2019_178","SL18-OI-6-FG1xSL18-LD-5-MG1",-128.412756440265,-36.7299521470262,-7.4799493583065,1.06060455580997,-4.51679713026044,2019,"2019_178","SL18-OI-6-FG1xSL18-LD-5-MG1"
"47","2019_18",-1.37364881760778,0.531083163274045,-0.0705062035611516,NA,NA,91.71206494026,2019,"2019_18","SL18-LD-1-FG1xSL18-OI-18-MG1",172.194129992272,-6.9587293850142,-12.8138958349358,-40.2167487599738,15.6871990152813,2019,"2019_18","SL18-LD-1-FG1xSL18-OI-18-MG1"
"48","2019_180",-0.954012043905184,1.74162118818456,-0.0503562299577011,NA,NA,-121.461606607023,2019,"2019_180","SL18-OI-6-FG1xSL18-NL-9-MG1",100.810774190617,-12.7492044354956,-2.61416984581741,58.3264087222977,-20.5695718795686,2019,"2019_180","SL18-OI-6-FG1xSL18-NL-9-MG1"
"49","2019_181",0.174475441625823,-0.446868851261836,0.0100318150978211,NA,NA,-46.0840110566081,2019,"2019_181","SL18-OI-6-FG1xSL18-SF-15-MG1",118.955661238615,-12.5671462484107,-0.700319553671789,-18.7089188880645,73.1724344208155,2019,"2019_181","SL18-OI-6-FG1xSL18-SF-15-MG1"
"50","2019_182",-1.49953593673622,-0.910580892293836,-0.122712217753454,NA,NA,-162.90380066946,2019,"2019_182","SL18-OI-6-FG1xSL18-SF-19-MG1",-8.95266699790304,-27.8617504256776,-4.76767207842468,-7.42444183966387,-75.876984529078,2019,"2019_182","SL18-OI-6-FG1xSL18-SF-19-MG1"
"51","2019_183",-1.17470980320872,0.450305309948333,-0.0846952474444727,NA,NA,-5.20387079625478,2019,"2019_183","SL18-OI-7-FG3xSA18-CB-2-MG3",-158.365338353487,51.1459063422681,4.38179864353933,43.4520732124305,-30.5974840730426,2019,"2019_183","SL18-OI-7-FG3xSA18-CB-2-MG3"
"52","2019_186",-0.975082784503558,-0.73677562450809,-0.0740192201676297,-3.08485485033974,-0.0783637787823095,34.3484199551542,2019,"2019_186","SL18-OI-9-FG1xSL18-LL-9-MG2",239.952410645673,-41.0909194030601,-2.87304712972485,-76.3413433209209,49.7842475372802,2019,"2019_186","SL18-OI-9-FG1xSL18-LL-9-MG2"
"53","2019_189",-1.16179060230317,2.82397689944253,0.0182451189663827,NA,NA,-176.079232856912,2019,"2019_189","SL18-SF-13-FG1xSL18-LL-9-MG3",127.515044866218,-47.8577503896399,5.38186791713253,-26.9340342353543,-27.0063162544306,2019,"2019_189","SL18-SF-13-FG1xSL18-LL-9-MG3"
"54","2019_19",3.1950830962667,-0.346785753885293,0.216588790539356,1.43644645953515,0.112359029847658,-76.5149150868096,2019,"2019_19","SL18-LD-1-FG2xSA18-CB-4-MG3",-141.115967571085,49.7150018585008,3.15488805194208,14.5664804584599,110.435028479287,2019,"2019_19","SL18-LD-1-FG2xSA18-CB-4-MG3"
"55","2019_190",-1.60861844286196,1.04501041601161,-0.124348767116912,NA,NA,-170.931867671812,2019,"2019_190","SL18-SF-17-FG1xSL18-LL-9-MG1",187.123691420994,-14.2699818664341,-3.09400994068931,3.95827711332355,108.534678737049,2019,"2019_190","SL18-SF-17-FG1xSL18-LL-9-MG1"
"56","2019_192",2.14068049194806,-1.75081393996342,0.103099085162246,-1.92304207057065,0.0151150744595503,155.08048007969,2019,"2019_192","SL18-SF-17-FG3xSA18-CB-10-MG1",22.5090559577562,9.25702127633857,11.3472552346157,1.77818618945709,59.0018006002293,2019,"2019_192","SL18-SF-17-FG3xSA18-CB-10-MG1"
"57","2019_193",-0.0667510814554831,-0.3686739068692,-0.0356941581537578,NA,NA,-215.879698013012,2019,"2019_193","SL18-SF-17-FG3xSA18-CB-3-MG3",-42.5265674144135,27.396436120737,5.83512968708985,-56.6486271865196,35.902717855554,2019,"2019_193","SL18-SF-17-FG3xSA18-CB-3-MG3"
"58","2019_194",-1.28192871022331,-0.037041718549398,-0.0739326710596965,-2.71265014225513,-0.108082269588156,-4.04044514759049,2019,"2019_194","SL18-SF-17-FG3xSL18-LD-2-MG1",14.8446832770573,64.0440825572968,12.5699364372288,28.9189874615013,45.1467941219022,2019,"2019_194","SL18-SF-17-FG3xSL18-LD-2-MG1"
"59","2019_195",-1.71212740565641,1.87276255076718,-0.144305742298243,NA,NA,-81.4277540248179,2019,"2019_195","SL18-SF-17-FG3xSL18-NL-10-MG2",45.1179713330343,28.6135420270287,-4.48316153805592,37.4997063532049,-20.812588091232,2019,"2019_195","SL18-SF-17-FG3xSL18-NL-10-MG2"
"60","2019_196",0.487496562007373,-0.728973057424756,0.00853527484231456,NA,NA,-239.523822344589,2019,"2019_196","SL18-SF-17-FG3xSL18-NL-2-MG3",156.799221798382,45.4020735269,12.8790813559463,-2.86113329802129,44.8561604663975,2019,"2019_196","SL18-SF-17-FG3xSL18-NL-2-MG3"
"61","2019_197",0.0737535803944639,-0.676715420895065,0.0126533596463525,0.440414967029913,-0.0461813124452607,12.314996721871,2019,"2019_197","SL18-SF-17-FG3xSL18-NL-9-MG1",186.091160736866,92.5311388635143,17.569403288777,1.94966181430588,60.996956137301,2019,"2019_197","SL18-SF-17-FG3xSL18-NL-9-MG1"
"62","2019_198",0.168862368864149,-0.876916099605145,-0.0120921899011847,-0.237936407660337,-0.0348489522618322,241.523700374831,2019,"2019_198","SL18-SF-17-FG3xSL18-OI-7-MG1",62.6029891828546,32.5094564737763,-1.53747653015669,-0.334044741873361,36.9832194646804,2019,"2019_198","SL18-SF-17-FG3xSL18-OI-7-MG1"
"63","2019_199",0.317274201075224,-0.0661033508293243,0.0188713252320377,1.24505913092172,-0.0168763896323197,117.218532123025,2019,"2019_199","SL18-SF-17-FG3xSL18-OI-9-MG3",-84.4441128942448,-11.097154684576,-10.2928837939928,-13.8819635928001,39.7812583876529,2019,"2019_199","SL18-SF-17-FG3xSL18-OI-9-MG3"
"64","2019_2",-0.469500220398501,-0.22723137846924,-0.0222381852256557,NA,NA,-149.260178136312,2019,"2019_2","SA18-CB-10-FG2xSL18-LL-9-MG1",-111.222551332052,-40.7567453024917,-6.00778463866508,-97.4222394375632,-148.085714218218,2019,"2019_2","SA18-CB-10-FG2xSL18-LL-9-MG1"
"65","2019_20",-0.624403056313046,-0.167171485862973,-0.022930692329014,NA,NA,144.499341474855,2019,"2019_20","SL18-LD-1-FG2xSL18-SF-13-MG3",137.475465621137,-12.0776763078757,-1.11074027698048,-21.2241240888022,11.4452896669848,2019,"2019_20","SL18-LD-1-FG2xSL18-SF-13-MG3"
"66","2019_21",0.677113636168434,-2.04904812085931,0.0356734681248334,NA,NA,146.223931951597,2019,"2019_21","SL18-LD-1-FG2xSL18-SF-15-MG1",-53.3374768158336,-9.27943101587743,-9.30881471651646,-25.0481574561662,46.4539281797015,2019,"2019_21","SL18-LD-1-FG2xSL18-SF-15-MG1"
"67","2019_23",-2.13827564726504,0.761592365080623,-0.130169263239868,NA,NA,-68.6190014597076,2019,"2019_23","SL18-LD-1-FG3xSL18-NL-5-MG1",50.0232091890859,60.8621133447541,12.0486236632078,50.4981893225348,-11.0790646662981,2019,"2019_23","SL18-LD-1-FG3xSL18-NL-5-MG1"
"68","2019_24",-0.215107764542083,2.05520858315175,0.0575410185831176,-0.794022721560928,-0.015330743307558,50.5056113901896,2019,"2019_24","SL18-LD-1-FG3xSL18-OI-11-MG2",7.12335651735389,-38.1587681677165,3.97351478352552,-1.77043009679306,0.154833308316028,2019,"2019_24","SL18-LD-1-FG3xSL18-OI-11-MG2"
"69","2019_25",-0.538089198924594,-1.53853903370605,-0.076780800305437,NA,NA,30.0856839294481,2019,"2019_25","SL18-LD-1-FG3xSL18-OI-15-MG1",-9.36241120149718,53.1874637751927,-11.671749733812,31.9492503470302,11.9540070344114,2019,"2019_25","SL18-LD-1-FG3xSL18-OI-15-MG1"
"70","2019_26",-1.78011530726893,-0.646685319088553,-0.121618814980794,NA,NA,-112.005272746708,2019,"2019_26","SL18-LD-1-FG3xSL18-OI-16-MG1",100.391113954294,49.8208930390453,15.4903194170599,-16.9378349756587,12.2410701641344,2019,"2019_26","SL18-LD-1-FG3xSL18-OI-16-MG1"
"71","2019_27",-0.622475782647669,0.683676992725795,-0.056122312723708,NA,NA,-177.345758207315,2019,"2019_27","SL18-LD-1-FG3xSL18-OI-6-MG2",-72.0650284181534,-0.159473754053182,-12.045706447757,28.1447988188723,27.9733114712575,2019,"2019_27","SL18-LD-1-FG3xSL18-OI-6-MG2"
"72","2019_28",-1.07751368257837,-0.909151139743565,-0.0512650952055695,NA,NA,206.076045375509,2019,"2019_28","SL18-LD-1-FG3xSL18-OI-7-MG1",-27.8468627710599,-28.7219945836759,-8.7475166234369,-49.7627942675784,-70.6929146573728,2019,"2019_28","SL18-LD-1-FG3xSL18-OI-7-MG1"
"73","2019_29",-0.296507785159694,-0.358906272885298,-0.0190244799642629,NA,NA,76.1311048851249,2019,"2019_29","SL18-LD-1-FG3xSL18-OI-9-MG3",-89.5697295042812,-23.2985200879834,4.97064678642467,35.9679134516878,-54.0875793667799,2019,"2019_29","SL18-LD-1-FG3xSL18-OI-9-MG3"
"74","2019_3",0.130297356296435,-0.926966269282664,-0.000591365820124149,4.98404854616375,-0.0725255088717271,-88.0474795469396,2019,"2019_3","SA18-CB-4-FG3xSA18-CB-4-MG3",-135.920741952993,19.8713970000445,13.3183612148961,12.4450530093644,-91.5152867995606,2019,"2019_3","SA18-CB-4-FG3xSA18-CB-4-MG3"
"75","2019_30",-1.45882739428399,1.88277102253398,-0.100391343560392,NA,NA,-186.796636139686,2019,"2019_30","SL18-LD-1-FG3xSL18-NL-9-MG2",18.8609590012631,-30.0833981625553,-4.60865467342508,68.7362239872935,27.3452148063706,2019,"2019_30","SL18-LD-1-FG3xSL18-NL-9-MG2"
"76","2019_31",0.0541086569558662,0.661191331441092,0.0203954106447876,NA,NA,134.337335866013,2019,"2019_31","SL18-LD-1-FG3xSL18-OI-15-MG2",136.003482171051,6.369295313217,-11.6136870016074,-6.80005186832892,22.7659940574956,2019,"2019_31","SL18-LD-1-FG3xSL18-OI-15-MG2"
"77","2019_32",-0.005162441264901,-2.24974772445279,-0.0305532064879337,NA,NA,-42.841685188606,2019,"2019_32","SL18-LD-2-FG2xSA18-CB-3-MG3",-112.989050290443,51.2093107328,-6.7617984406202,-11.1627650288554,-46.092622429728,2019,"2019_32","SL18-LD-2-FG2xSA18-CB-3-MG3"
"78","2019_33",-0.52905974990192,0.280875147568182,-0.00146283171727406,0.372584881658072,-0.0472210958340596,-44.7162400427456,2019,"2019_33","SL18-LD-2-FG2xSL18-LL-9-MG2",-80.508145315147,47.2502114738142,-4.43116846949697,11.9990005593669,-18.617022287217,2019,"2019_33","SL18-LD-2-FG2xSL18-LL-9-MG2"
"79","2019_34",-2.9926443652344,0.493487332805953,-0.209255384389927,NA,NA,-228.877254371318,2019,"2019_34","SL18-LD-2-FG2xSL18-NL-9-MG1",253.863730764444,-48.782193154921,11.3220362347308,85.6450640538654,31.1459546442648,2019,"2019_34","SL18-LD-2-FG2xSL18-NL-9-MG1"
"80","2019_35",-1.18482837434134,13.4746899938153,0.110399042562319,-5.60577793351852,0.00632462231183637,33.057332950844,2019,"2019_35","SL18-LD-2-FG2xSL18-SF-19-MG1",-75.8617663435272,-34.7034530244846,2.57066121155863,-39.1873981050173,-20.3264249764307,2019,"2019_35","SL18-LD-2-FG2xSL18-SF-19-MG1"
"81","2019_37",-0.988426837107165,-1.62972093381365,-0.136237813014411,NA,NA,-156.536657450603,2019,"2019_37","SL18-LD-3-FG1xSL18-NL-9-MG1",225.442130362651,-66.0916087448992,9.7095935713766,89.6806269366694,106.289452703053,2019,"2019_37","SL18-LD-3-FG1xSL18-NL-9-MG1"
"82","2019_38",-1.45345696719782,6.42039863937724,0.00232473082887971,NA,NA,-112.005272746708,2019,"2019_38","SL18-LD-3-FG1xSL18-SF-19-MG2",-5.61536961611753,-71.4998918938918,27.1045120797547,0.289222536067281,86.3138498523263,2019,"2019_38","SL18-LD-3-FG1xSL18-SF-19-MG2"
"83","2019_39",-0.0130511120791177,-0.769006296375374,-0.0253690657933692,NA,NA,-29.4219456353027,2019,"2019_39","SL18-LD-3-FG2xSA18-CB-2-MG3",-57.2877217846601,18.4777969994032,0.389014129294545,-54.9876876757943,29.3791401586455,2019,"2019_39","SL18-LD-3-FG2xSA18-CB-2-MG3"
"84","2019_40",0.655968595045209,-3.14209742071384,-0.0536185748704971,NA,NA,202.26404143871,2019,"2019_40","SL18-LD-3-FG2xSL18-LL-9-MG2",75.6709599296379,36.8955399269708,-21.7190236620017,83.5117512305456,3.84494960881506,2019,"2019_40","SL18-LD-3-FG2xSL18-LL-9-MG2"
"85","2019_41",-2.01934354224478,1.79312099646414,-0.129843351314726,NA,NA,-228.767975236583,2019,"2019_41","SL18-LD-3-FG2xSL18-SF-17-MG3",94.0552311071879,-50.9487568208954,-0.515301510919516,-37.3728766222376,-2.40798072704176,2019,"2019_41","SL18-LD-3-FG2xSL18-SF-17-MG3"
"86","2019_43",-0.537693096844714,-0.876916099605145,-0.0533768767454813,NA,NA,117.218532123025,2019,"2019_43","SL18-LD-4-FG1xSA18-CB-2-MG1",-37.5141866994257,57.5358593994393,6.69854216718024,-38.7198148195005,-18.9775589947742,2019,"2019_43","SL18-LD-4-FG1xSA18-CB-2-MG1"
"87","2019_44",-1.34042734294209,-0.289067350863229,-0.0906906447004045,NA,NA,-5.82777640884432,2019,"2019_44","SL18-LD-4-FG1xSL18-NL-3-MG2",55.1370944596307,72.1858376460818,-16.1469149667009,20.7048897296722,15.4210393111824,2019,"2019_44","SL18-LD-4-FG1xSL18-NL-3-MG2"
"88","2019_45",-2.3163682931748,4.94428030423395,-0.15647022725308,NA,NA,-261.410889948217,2019,"2019_45","SL18-LD-4-FG2xSL18-LL-9-MG1",86.4847765071218,-41.2717998039553,-1.68882474972929,-8.9018782639626,56.638817782156,2019,"2019_45","SL18-LD-4-FG2xSL18-LL-9-MG1"
"89","2019_46",0.700849278136529,-0.220007520395687,0.0178859894400536,NA,NA,-46.6529444218363,2019,"2019_46","SL18-LD-4-FG2xSL18-SF-15-MG2",-153.711596489491,5.03273451192685,-1.40046001547519,27.9175935405648,-7.94161010642033,2019,"2019_46","SL18-LD-4-FG2xSL18-SF-15-MG2"
"90","2019_47",-1.32381302941841,1.22082065886473,-0.0673119943135548,NA,NA,-222.339626524247,2019,"2019_47","SL18-LD-4-FG3xSL18-SF-17-MG1",97.8442831111993,-42.4920294640547,-2.64572941284755,-45.1182011176025,53.3614655935518,2019,"2019_47","SL18-LD-4-FG3xSL18-SF-17-MG1"
