"","DWpM","WWpM","PDW","BD"
"SL18-NC-10",-0.00443497515754885,-0.0262448733945915,-0.0188963832780742,-4.4667274961289
"SL18-NC-9",0.00164837233726182,0.00393743615219461,-0.0133378919662644,0.991656952144402
"SL18-NC-12",-0.00289284908248374,-0.0253802983520982,-0.0107959664209359,-0.818858428731724
"SL18-NL-2",-0.0134758142654816,-0.0835161282900821,-0.035921778145833,-8.94122659865934
"SL18-NL-3",-0.00270309523903907,-0.0975228930151464,0.00200161602753449,-18.0060744380907
"SL18-NL-5",-0.0367113953687534,-0.186134964144077,-0.0212370472680381,-12.9451361538443
"SL18-NL-7",-0.0325461582435183,-0.174971602370401,-0.012235814653228,-50.5896466475126
"SL18-NL-6",0.0331584604200102,0.165252715090529,-0.0809596634958901,93.5581954293629
"SL18-NL-9",-0.0357116854774836,-0.0814155818978694,-0.102686966069043,0.157290284365069
"SL18-NL-10",-0.0225587144830103,-0.120804374601248,-0.0420519651871012,17.595362708836
"SL18-JS-19",0.00239057660185111,0.0105384499291514,-0.0182569590423043,4.38203062698089
"SL18-JS-16",0.000195943698844032,-0.00429568350306955,-0.0208925015009355,7.86635802542153
"SL18-JS-11",-0.00174493052876463,-0.0101913571224594,-0.019926610496667,2.21377390197844
"SL18-BL-10",0.0102308858337858,0.0718584515628578,-0.0107037541274051,14.1119611205818
"SL18-BL-11",0.0133084777752694,0.0811093814198941,-0.0146007691607719,11.8754504613246
"SL18-BL-12",0.0112678431507946,0.0680110515663486,-0.0100423267081741,9.71850202145782
"SL18-BL-13",0.0120525389001317,0.0784772286969772,-0.0158411173928377,16.8429424331745
"SL18-BL-14",0.0121535172684717,0.0708429971145687,-0.00474810868779588,7.17406697173154
"SL18-BL-15",0.0137948248250241,0.0814959995608581,-0.0104446099020813,9.8323782647739
"SL18-BL-16",0.0152887418573043,0.0885544627035057,-0.00825737412083428,10.253567175392
"SL18-CC-10",-0.00000928345000317428,-0.00186080014661083,0.00551729935329591,-1.82116524029912
"SL18-CC-11",0.00130666147722827,0.00686497265978222,0.00435873198463824,-1.14311068970877
"SL18-SF-13",0.0303514863810539,0.0612744701031904,0.0737781458956285,16.1922691754317
"SL18-OI-2",-0.0288653874730114,-0.189389314806898,0.0554850871096689,-33.2661584394677
"SL18-OI-14",0.0380820495608111,0.147653989479668,0.00630643991651925,-7.66572572272121
"SL18-PI-1",0.00525247181589276,0.0451861045423893,-0.01882360958726,9.75253589184473
"SA18-CB-1",0.0430705506373035,0.246054293598152,-0.0434768975650533,27.870160278481
"SA18-CB-3",0.024572670315114,0.17331934838441,-0.0552237359985579,1.27003041663563
"SA18-CB-4",0.0120880818060184,0.176144208400673,-0.065637282427446,-29.9734337530185
"SA18-CB-7",0.0775039404728657,0.352682731859108,-0.0525727483206233,2.67001617299011
"SA18-CB-10",0.045320667359827,0.267276069380149,-0.0426852183834014,0.956124243354664
"SL18-NC-11",-0.00944603158596391,-0.0588002954344509,-0.000952092427184129,-7.41902873061998
"SL18-TI-1",0.00389506734202422,0.0283496400796792,-0.00616527067547015,0.872147579307433
"SL18-TI-2",0.000920148963326781,0.0142697233737861,-0.00337763301224626,2.02064691985675
"SL18-TI-3",0.00689536004135574,0.0495414136503148,-0.0080802920713195,1.11981612965801
"SL18-TI-4",0.00950572300807101,0.0704487311658183,-0.0154428131865619,8.44401491696395
"SL18-BL-17",0.00455789641914141,0.0310031315412172,-0.00794884991730695,8.84828341818074
"SL18-OD-3",-0.0144492948864798,-0.0727917759008643,-0.00458567018064237,-12.6253560569482
"SL18-OD-5",-0.0075986289726704,-0.0347351993759115,-0.0117155117464426,-2.97822488967159
"SL18-OD-6",-0.0153812467329231,-0.0845737936516146,-0.00379052976237752,-3.16661372429528
"SL18-OD-10",0.00671404956592723,0.0314434707467705,-0.00109776796591208,4.41869324315678
"SA18-CB-2",0.0082310498523124,0.0365502453071354,-0.0246788009523021,3.84575747935147
"SL18-NC-15",-0.00727793802570237,-0.0320213884410169,-0.0163843316657201,-7.72432482617111
"SL18-BL-18",0.00199139015246702,0.021240082650008,-0.00403702403295907,9.95625857975684
"SL18-FW-21",0.00570174711852188,0.0398529889714558,-0.0104164361819645,6.92020884595295
"SL18-SF-17",0.0181028191350775,0.105456700084129,-0.00488265272361919,1.11134556851505
"SL18-LL-9",-0.0503356853536843,-0.234873267001517,0.0145085133698458,-46.0673480177498
"SL18-LD-2",-0.047164277558335,-0.361381720899332,0.188395473328433,-76.1753494752202
"SL18-FW-12",0.00316592590397441,0.030137089625403,-0.00876381797937408,0.253834567143738
"SL18-SF-19",0.0223157352306399,0.034503063718934,0.115534012144937,56.3950833869775
"SA18-CB-5",-0.00101051397374184,-0.0277726992830503,-0.00921991105537406,-4.23418008708014
"SL18-SF-15",0.0652102375755365,0.334113476824663,-0.0453478447949133,35.1858097550616
"SL18-SF-18",0.00335500195792674,-0.022086238175997,0.0513869884092253,-6.74844340731433
"SA18-CB-9",0.0217986039892666,0.110547707857475,-0.0252864688771035,27.140671291195
"SL18-OI-7",0.00892828274749165,0.0586265047079869,-0.0142095275936609,78.0595051556453
"SL18-OI-9",0.0138228926282616,0.109419561093766,-0.0114809533257263,28.7272725061195
"SL18-TI-5",0.0037548675600065,0.0304296325941511,-0.00458759884891341,-2.50037339693573
"SL18-CB-2",0.0000000000000000649058995771474,0.000000000000000505153887965313,-0.000000000000000175693958250063,0.0000000000000177278149876009
"SL18-CB-3",-0.0000000000000000210896563438906,-0.0000000000000000886184405518809,-0.00000000000000000170323709512356,-0.0000000000000625325322639167
"SL18-CB-4",0.000000000000000112358871800423,0.000000000000000563120745509119,0.0000000000000000459315699274332,0.00000000000000656977793011764
"SL18-CB-7",-0.00000000000000000426308452403705,0.0000000000000000835021256603576,-0.00000000000000000305286331386122,0.0000000000000561821057383714
"SL18-TI-6",0.0000000000000000650577979525251,0.000000000000000280515018527476,-0.000000000000000105066253279489,0.0000000000000463497835229717
"SL18-OD-1",0.0000000000000000124226317797754,-0.000000000000000122428619721962,0.0000000000000000533528943679765,-0.0000000000000671253223217945
"SL18-OD-4",0.0000000000000000539925013323995,0.000000000000000364394471503524,0.00000000000000000913812605830027,0.00000000000000768385066050982
"SL19-LR-5",0.00000000000000000134130604182287,0.0000000000000000774911718853682,-0.0000000000000000835880094276728,0.0000000000000106713007848724
"SL19-LR-2",0.0000000000000000566365082765762,0.000000000000000460934044633971,-0.0000000000000000859335707801315,0.000000000000169534949429456
"SL18-DB-6",-0.0000000000000000343970801986548,0.000000000000000135058759952885,-0.0000000000000000955219094607176,-0.00000000000000192798081468413
"SL18-CB-10",-0.0000000000000000255160095973209,-0.000000000000000171411664842755,0.0000000000000000391271397736162,-0.0000000000000547900903427996
"SA18-CB-10-FG1",0.0375666736599152,0.244154520112297,-0.0378606658000132,14.3593989249272
"SL18-LD-10-FG1",0.00199034566180795,-0.0132461960056429,0.00543424831696679,-0.26250007397801
"SL18-NL-6-FG1",0.0681824064948377,0.3320162998169,-0.0740616407956754,143.365411920145
"SL18-LD-10-FG2",-0.00860661649257485,-0.0746750660569828,0.0428325139496361,9.29455429113889
"SL18-NL-9-FG2",-0.00525868001777929,0.0989993322157398,-0.0741670305245438,56.5770497363757
"SL18-OI-15-FG1",0.0545097229789141,0.307685697169433,-0.0193732650222086,51.2604366566403
"SL18-OI-16-FG3",0.0124528336161176,0.0649808345618157,-0.00151190545504769,39.7585111136297
"SL18-LD-13-FG2",0.0194471811684991,0.0985120406988373,0.031523512869508,38.819089570561
"SL18-OI-17-FG1",0.0160848281093934,0.0819391602870474,-0.00579945759264452,9.41742033068499
"SL18-OI-18-FG1",0.0254598702059573,0.0949772490156452,0.00870281318097526,-1.23849714657074
"SL18-OI-18-FG2",0.0121829066642523,-0.00692594006311823,0.0482940710682058,-30.187362315757
"SL18-OI-2-FG2",-0.0223025746743926,-0.144004928423445,0.0336777122733299,-44.4435517454551
"SL18-LD-1-FG1",-0.0373153813585146,-0.185794535272043,0.0422412209219702,0.168791360398815
"SL18-OI-2-FG3",-0.0254262239757188,-0.14438502944271,0.0238100188113818,-11.2667790819314
"SL18-OI-6-FG1",-0.0310892762752371,-0.0489070389939757,-0.0271296298465668,-70.8606400827089
"SL18-OI-9-FG1",0.00155133936806151,0.0296699609488426,-0.0133983646736653,17.8033266442059
"SL18-SF-13-FG1",0.00775851818892646,-0.0491628232554115,0.0813061878594359,-18.7593180775567
"SL18-LD-1-FG2",0.0150444607665259,0.0499798251612586,-0.0052651077850893,21.8420892523618
"SA18-CB-4-FG3",0.00369078131240272,0.0793855129977471,-0.034396602293775,-32.6358155650615
"SL18-LD-2-FG2",-0.015220694932662,-0.21558950320125,0.158786591917269,-56.7114896257755
"SL18-LD-3-FG1",-0.0259589109819037,-0.123787448369823,0.0659114734816784,-47.8657353654429
"SL18-LD-3-FG2",0.0044870266435016,0.0646009867636085,-0.0246361445537632,21.455745976429
"SL18-LD-4-FG3",-0.00779838397964237,-0.034084602281139,0.00518828067781344,-11.4372375222466
"SA18-CB-7-FG1",0.0500690437295687,0.237272790745364,-0.0291821171638027,7.56506160021338
"SL18-LD-9-FG2",-0.0289946751849851,-0.168070363633069,0.0579252449457092,-69.7096939121623
"SL18-LD-9-FG3",-0.00170226584014162,-0.0372704308566664,0.020870466570681,-16.1303399751742
"SL18-LL-9-FG3",-0.0589692088860098,-0.273249573523382,-0.0393860881415345,-24.9843109379418
"SL18-NL-10-FG1",0.00584591272291327,0.0938450606251693,-0.0460303953660834,44.5441354931338
"SL18-NL-2-FG1",0.0253967099449295,0.0466509437226217,0.00193691330924044,14.508250636226
"SL18-NL-2-FG3",-0.0273398459494335,-0.129738901196685,-0.0196537571879681,-44.8475210344173
"SL18-NL-3-FG1",0.00401790735524861,-0.0791809774797213,0.0147780572033301,-24.5310374879262
"SL18-NL-3-FG3",-0.00513823349374745,-0.0662441889444626,-0.00313740863851518,-11.7078653957126
"SL18-OI-11-FG3",0.00611910561548439,0.048342665160869,-0.0104937012255665,19.139221893566
"SL18-JS-16-FG3",0.00283692568963739,0.0112520532700266,-0.00907438507336642,5.11859975060582
"SL18-CC-1-FG2",-0.000424949762877199,0.00208963089873223,0.00303410304632565,0.317454776605934
"SL18-CC-5-FG2",0.00258963961523637,0.0102881680778215,0.00614659687236281,0.284236019491132
"SL18-CC-5-FG3",0.00374744332486249,0.016132646395638,0.000612813805795457,6.07504293547641
"SL18-JS-16-FG1",0.0102387804015574,0.0525360706401846,-0.0176280602103581,16.4633016024133
"SL18-NC-12-FG2",-0.00438241714194991,-0.0312269787793534,0.00518508822393809,-2.53860675108321
"SL18-OD-5-FG1",-0.00792281430245346,-0.0357092887114399,-0.00872025310597216,-5.4904694653553
"SA18-CB-9-FG1",0.0217986112952628,0.110547790596358,-0.0252864691862579,27.1406654363114
"SL18-CC-5-FG1",-0.000728358736052528,-0.00609141452705312,0.00638079611268421,-0.0668926177783429
"SL18-CC-12-FG3",-0.000177839371264516,0.000710269668713205,0.00328645556836383,-0.785993359862636
"SL18-SF-17-FG2",0.0145198124236579,0.0826127979671458,-0.0127462871684714,12.2717955580837
"SL18-JS-5-FG1",-0.00298374468283479,-0.0162775924723551,-0.00876649623628355,-0.900809523605648
"SA18-CB-2-FG3",0.012797934995297,0.061808677376136,-0.0194738367255826,15.3400505336076
"SL18-CC-3-FG1",-0.0070367847550982,-0.0316696570324092,0.00193192069218362,-4.32707602671021
"SL18-NC-10-FG1",0.000550208665636291,0.00321990757714327,-0.0115676932990915,1.396781978497
"SL18-OI-17-FG4",-0.00259734649401207,-0.0192256773731349,-0.00657631614687579,-0.348504894965757
"SL18-CC-3-FG2",-0.0100559908517791,-0.0456918344231324,0.00180115275013934,-6.06312744521052
"SL18-CC-1-FG1",-0.00147048761804571,0.00355363585457288,0.001071237424067,1.61136748539411
"SL18-OI-6-FG2",-0.00482395793293867,0.0191636317653271,-0.00384406058351731,-32.3378491405436
"SL18-CC-12-FG2",-0.00266162362245919,-0.00543219916056075,0.000821971812394161,-0.469356969160105
"SL18-NC-10-FG3",-0.00819994300716706,-0.0376419164851243,-0.00608944967784725,-9.10720901245028
"SL18-CC-8-FG1",0.000238626596916445,0.00431139666964907,-0.00510340343812189,1.74495158958527
"SL18-NC-5-FG2",-0.00102766900494261,-0.0118226242914707,-0.00260400157823203,-1.92078029552529
"SL18-CC-6-FG3",0.00165252512882699,0.0100887929944412,0.000410309280499315,3.00964866415601
"SL18-NL-7-FG4",-0.0194113257945889,-0.0990602919675804,-0.0070508420372751,-25.8654597767409
"SL18-CC-3-FG3",-0.00379437881196719,-0.0170327628249993,0.00191739231741325,-0.397264819031812
"SL18-JS-19-FG3",0.000809632120429957,0.00281163095337339,-0.00790334023756768,2.06424143502534
"SL18-NC-15-FG3",-0.00547769120156619,-0.024536353502535,-0.0115798880089279,-7.45762138399049
"SL18-LL-9-FG2",-0.000878012464274202,0.00534258014921153,-0.0152873415490037,6.1397921916948
"SA18-CB-4-FG6",0.0098194106511309,0.104124990587978,-0.0328116948733123,-6.70510902701757
"SL18-JS-9-FG3",-0.00427380540265184,-0.0185325770675196,-0.0105165410441226,1.31817245389807
"SL18-SF-13-FG2",0.0196610472204457,0.0772742132776263,0.0112034973080171,12.8523977768958
"SL18-JS-19-FG2",-0.00518376362732602,-0.0196403352206352,-0.00647528249131107,-3.5084713357984
"SL18-NL-5-FG1",-0.0130620829196262,-0.0630864470453577,-0.0155312288690557,-1.68848304662665
"SL18-NC-8-FG1",0.00593479826551681,0.0301042644720998,-0.0125919565909436,9.34343518729178
"SL18-SF-19-MG2",0.0209552641407765,0.109606110476533,0.030507939766704,54.6216644704249
"SL18-OI-4-MG1",-0.00764064186367073,-0.0650103660823431,0.0578476785388429,-23.3653189119772
"SL18-OI-11-MG2",-0.0133689257684889,-0.116959296981195,0.00540881168162854,18.7131655876289
"SL18-OI-14-MG2",0.0355245798252667,0.134921531715918,0.00894180154325802,-11.2555428133503
"SL18-OI-15-MG1",0.0542546186113979,0.249770819981473,-0.0172697613404878,58.5826776427154
"SL18-OI-16-MG1",0.0115571942364508,0.0657523436021921,0.00336747555548189,28.4411926659015
"SL18-SF-17-MG1",0.0212343748593391,0.0577697448410386,0.0256428150266295,-35.4471907555099
"SA18-CB-7-MG2",0.0660855836975143,0.243819210337279,-0.0305687022294354,19.6006982575989
"SL18-NL-3-MG2",-0.0364723931625627,-0.237548372731639,0.0210153500894268,-27.6125656573524
"SA18-CB-7-MG1",0.0426182135876361,0.221962767769571,-0.0418119140254298,4.02596364280394
"SL18-SF-19-MG1",0.0125184962868077,-0.057850737172218,0.142792859747146,29.9711946185075
"SL18-SF-15-MG2",0.0489337180035121,0.267827478146161,-0.035573966988272,17.5918770214256
"SA18-CB-2-MG3",-0.00324823838223046,0.00868313680192588,-0.0111286197072624,-24.4366097191297
"SL18-NL-5-MG1",-0.0439539271114709,-0.222145530328725,-0.00557866379318279,-23.7918348062935
"SL18-SF-15-MG1",0.0488819321191846,0.233344414382365,-0.0324481592399535,35.1871268679108
"SA18-CB-4-MG3",0.0101015226340925,0.156668545194772,-0.0392273632371372,-25.2657328349614
"SA18-CB-5-MG3",-0.0246006218295489,-0.164738412185959,0.0172843050516704,-28.2004690195081
"SL18-LD-13-MG2",0.00196458822436198,-0.00381202420176574,0.0537637581306387,38.9213735992637
"SL18-LD-3-MG2",-0.0200421729828384,-0.0616606006164355,0.0330344573470677,-14.2314001617315
"SL18-NL-6-MG1",-0.00429844738316178,-0.0157242742890628,-0.0299137327357418,9.56270728259808
"SL18-SF-17-MG2",0.023049867715649,0.163969015753267,-0.0190252126841552,37.3568604171557
"SL18-OI-9-MG3",0.0191835154733202,0.134462306647115,-0.00382375616725017,25.2881296060195
"SL18-LD-9-MG1",-0.0223907935080617,-0.170874677942054,0.0757417074732689,-60.5012619454325
"SL18-NL-2-MG2",-0.0204409572514453,-0.0877230212865051,-0.0237497978874632,9.23867944277606
"SL18-LD-2-MG3",-0.042180867292328,-0.246282912266842,0.0973679308357244,-52.5032009881252
"SL18-OI-7-MG1",0.0105607871143331,0.0719459496664774,-0.0112439563690501,82.7942763847389
"SL18-LD-2-MG1",-0.0314428949698925,-0.240841993393983,0.117080454313205,-37.4027125363931
"SA18-CB-1-MG2",0.0392413097103723,0.222524186186098,-0.0348118605925132,37.8889314119499
"SL18-NL-9-MG1",-0.0535828018876402,-0.209211499569662,-0.0912381859051596,-36.1552108835974
"SA18-CB-2-MG1",0.00162709674830341,-0.0226232517905419,-0.00987054114124576,14.96034659454
"SA18-CB-4-MG1",0.00260144068887296,0.084339019254092,-0.054858726307798,-16.8803522721066
"SL18-OI-18-MG1",-0.0159063623471681,-0.138520594550123,0.0652463933655567,-49.6515570305234
"SL18-LL-9-MG3",-0.00782065619593228,-0.0843246571027656,0.0619449897259891,-67.2201457316043
"SA18-CB-10-MG1",0.0260819840826091,0.144265260639536,-0.028138320577181,-1.99900903718631
"SA18-CB-3-MG3",0.0229641615751416,0.170550675480571,-0.0576165180543309,5.47660108681608
"SL18-NL-10-MG2",-0.0276245764081183,-0.173969678068908,-0.00939527791441089,0.217690778448711
"SL18-NL-2-MG3",-0.00592660787567813,-0.0115992179290549,-0.0166280602093508,-10.0905519281425
"SL18-SF-13-MG3",-0.00968049742972599,-0.111321593042307,0.0895727447746789,-8.0790540682926
"SL18-OI-6-MG2",-0.00461469628586848,0.0295542272582521,0.00796042071796818,-41.5868991301978
"SL18-OI-15-MG2",0.0384685608362805,0.199160071511502,-0.00526121384355615,52.7299150337245
"SL18-SF-17-MG3",-0.00567656331363498,-0.0506479139866139,0.00759628932877196,-18.4718153898459
"SL18-NL-7-MG1",-0.0339623421843457,-0.182152179549551,0.00210592262695089,-55.9379986843072
"SL18-SF-13-MG1",0.0340310626168361,0.123260535116966,0.0134759237718494,30.6177539595437
"SA18-CB-2-MG2",0.00940083524817505,0.0435069209647138,-0.0212239510517759,3.75062126267338
"SL18-NL-2-MG1",-0.011823547282292,-0.0719842302220799,-0.0120980779029125,1.92355357869656
"SL18-CC-1-MG3",-0.00697828365030026,-0.0351500555323024,0.00516216397517613,-0.85655927199187
"SL18-NC-10-MG3",-0.00694013058632644,-0.039613420313977,-0.00636928676161011,-8.6816838333401
"SA18-CB-7-MG3",0.0361912522857219,0.174181751452609,-0.0270860958269272,-15.8553443820639
"SL18-OI-14-MG1",0.02159872228104,0.0865607034195637,0.000517601181201016,-0.242944351249689
"SL18-CC-3-MG1",-0.0121362675749038,-0.0672082793958974,0.0097660920043292,-9.6152904646392
"SL18-CC-4-MG11",-0.00492818776737362,-0.0243735926748753,0.00297349537923912,7.62805783092777
"SL18-JS-5-MG3",-0.00863796576094765,-0.0509912141705894,-0.00556289955235406,-5.19380471849329
"SL18-JS-9-MG1",-0.0076953178175838,-0.0379212480261363,-0.00981928885522918,-5.87246109674055
"SL18-NC-1-MG1",-0.00959125267569227,-0.0548209970090809,-0.00131973063299974,-1.80115581562659
"SA18-CB-1-MG12",0.0195177280179492,0.118411997794952,-0.0222720317855679,7.33557343615416
"SL18-JS-5-MG2",-0.010038343632465,-0.0531267555823521,-0.000944020334394313,-11.4103198910827
"SA18-CB-10-MG3",0.0234911141129628,0.137020133343439,-0.0220656774436054,-1.02275216089485
"SL18-JS-6-MG3",-0.0032198129711731,-0.0187543089863078,-0.00721953203702836,4.79629837562021
"SL18-LD-2-MG2",-0.0337516284037184,-0.229064066860638,0.108853062717792,-48.7064678844119
"SL18-JS-6-MG2",-0.00735105597655124,-0.0436189103352854,0.000725269181968527,1.38018015151189
"SL18-OI-2-MG2",-0.0100015153803963,-0.0903860370862525,0.0534819169125033,-10.8215096279535
"SL18-JS-19-MG2",-0.0000354920947447913,-0.000762137856385397,-0.00945898563561327,4.65318348000232
"SL18-OD-6-MG2",-0.0108414222621285,-0.0618461478334558,-0.00233986484278261,-4.4589383647468
"SL18-NC-15-MG1",-0.00407121687284547,-0.0185308233817847,-0.0114853542559241,-1.55946480013251
"SA18-CB-4-MG2",0.0100514918707947,0.103916993509413,-0.0356180479179889,-8.43277031990974
"SL18-OD-6-MG1",-0.00974373885896294,-0.0553438724423556,-0.00356722665373336,-1.5499877044219
"SA18-CB-1-MG13",0.0273825121080252,0.151175308230114,-0.0298705083764741,10.5161828318257
"SL18-OI-4-MG3",-0.00201066861604471,-0.0395631545013587,0.0509378714513238,-12.2692336315829
"SL18-NL-5-MG2",-0.0280366196891413,-0.141227466610313,-0.00743198765081555,-9.00233664616101
"SL18-NC-9-MG2",-0.00091656754520096,-0.00785465519442183,-0.00455418817578567,-1.65968665867002
"SL18-OI-11-MG4",-0.00990572352156512,-0.071529456389851,0.0353298518701276,-22.3468489907846
"SL18-NC-2-MG1",-0.00905534432281432,-0.053772358558433,0.000251716564698121,-2.50983494817673
"SL18-JS-11-MG3",-0.00325710071899348,-0.0206563800966764,-0.0070578643945944,-3.98245784175557
"SL18-JS-9-MG2",-0.0112073067589134,-0.0558396319281108,-0.00821482804281414,-5.51296847452108
"SL18-JS-19-MG1",0.00119292528394665,0.00316451534214432,-0.00785947338357674,-0.521813907941282
"SL18-OD-3-MG1",-0.00829620939097042,-0.0407397049277615,-0.00548018319179837,-9.44466206615843
"SA18-CB-3-MG1",0.0066661807021431,0.0566504603340548,-0.0199129657253157,-10.3748448713701
"SL18-OD-6-MG3",-0.0101767585524671,-0.0519540445237521,-0.0016747744325236,-0.323681810371238
"SA18-CB-3-MG2",0.019515494138664,0.119440848575975,-0.0329187764205252,7.4388205023105
"SL18-NC-12-MG1",-0.00235091959086142,-0.0159079268714463,-0.0104198872002608,4.4517392453256
"SL18-JS-11-MG2",-0.00471843899464518,-0.0224658312647995,-0.0113545688388409,-0.958773215349484
"SL18-CC-6-MG2",-0.003252987314145,-0.0260140460511278,0.0115628925841897,1.56052256626918
"SL18-OI-17-MG1",-0.0113202963571936,-0.0595406659678316,-0.00200066980467468,-6.4164980651493
"SL18-CC-7-MG1",-0.0108794616786464,-0.0487277478371097,0.00234290256835606,-3.16422966499624
"SL18-JS-6-MG1",-0.00410109871538343,-0.0237700749267966,-0.00178328534939613,5.50273094416767
"SL18-LD-13-MG3",-0.00151431766623592,-0.0125293035769194,0.0459972287757896,16.5896349669637
"SL18-OI-16-MG2",0.00619006331498834,0.0300288065074228,0.00674106046961061,17.3255579519874
"SL18-LL-9-MG4",-0.0452598805078251,-0.211990121898028,0.00913401743977458,-30.4220404471716
"SL18-NL-7-MG2",-0.0200102829039927,-0.110432998160362,-0.00314496120126507,-27.1100491560101
"SL18-NC-11-MG2",-0.00654452875021931,-0.0459533669188032,0.00410815200384715,-7.59193482331053
"SL18-LD-1-MG1",-0.0342152507156417,-0.184278547725192,0.0572512771393679,-29.5543499196667
"SL18-OI-11-FG1",-0.0061534144041024,0.0260206948431324,-0.0106223459774823,13.6491692404194
"SL18-OI-17-FG2",-0.0344541364112604,-0.191612654621549,-0.0108005872663419,-36.4008554647743
"SL18-OI-18-FG3",0.00848581626787051,-0.00985564734445936,0.0415341249014646,-49.0586735024246
"SL18-OI-18-FG5",0.0254788779705691,-0.0238743033315919,0.0737732154060489,-37.8940281272289
"SL18-OI-18-FG6",0.00750201452676216,0.0203294928851417,0.0321164378591855,-18.6668613877624
"SL18-OI-7-FG3",-0.00687469576426462,-0.0293485633278301,-0.00222100618487652,34.9569862484534
"SL18-SF-17-FG1",0.000673130973740493,0.0180487666978246,0.00245959525901648,-12.6199907935045
"SL18-SF-17-FG3",0.00955882776144879,0.0973439600684937,-0.0210161281747427,20.7995516942158
"SA18-CB-10-FG2",0.0261627073890625,0.14275519218936,-0.0186493186798951,-8.94659781941819
"SL18-LD-1-FG3",-0.0318411050978845,-0.18731098681367,0.0716029419626165,-24.1567871890231
"SL18-LD-4-FG1",-0.019101451109535,-0.0142797597569807,0.016440635253264,2.42162895141034
"SL18-LD-4-FG2",-0.0290404972826004,-0.116127999418083,0.0433456970959714,-23.8499048356755
"SL18-LD-5-FG1",-0.0206299754475034,-0.0859781867349532,0.0095164103716658,-33.6626532404483
"SL18-NL-10-FG3",-0.0267714767475496,-0.1675042585952,-0.0123868908557631,-11.1156116270585
"SL18-NL-3-FG2",0.0319631867819621,0.139212929179343,-0.0125225387653367,22.9416075929564
"SL18-OI-5-FG5",0.00166865601292978,0.00142230172615291,0.0124909104890675,-1.96502446527087
