"","AshFDwPM","AshOnly","DWpM","WWP","PDW","BD"
"SL18-JS-5",-0.0456709688442436,0.330324317519421,-0.0904409267279877,-0.16876907108839,-0.357312326834943,-21.7537455085266
"SL18-JS-9",-0.0952839546765896,0.495886889101728,-0.177154566441626,-0.51447861021922,-0.138750957572413,-25.7962812908969
"SL18-NC-8",-0.0678116201967242,0.619678003523044,-0.119085431383581,-0.358896999939835,0.0259810579484265,-22.5601074625758
"SL18-NC-10",-0.0925952348054087,0.261205754569314,-0.159567972358105,-0.372557877098096,-0.53310619665609,-10.0695540972035
"SL18-NC-9",-0.0381205792577621,-0.144278044275593,-0.0461459202760699,-0.0576297403942733,0.121497945207733,-9.71503726149653
"SL18-NC-12",-0.068505820443962,0.482822612994436,-0.0943405187955082,-0.22243722738225,-0.0439437589967819,-13.086695939463
"SL18-NL-2",-0.06873639259634,0.334837858853562,-0.0698638209096989,-0.232472910822483,-0.0755520200444817,-25.0210029432367
"SL18-NL-3",-0.037797605305081,1.28511818342117,-0.0500119838239875,-0.111536802820812,-0.160246239049535,-5.6012034266858
"SL18-NL-5",-0.00509350153553765,0.646320419573578,-0.0424710738601654,-0.247652015098065,-0.051207901993563,-2.63081548071571
"SL18-NL-7",-0.0455236220380489,1.0699649989721,-0.0875644004565238,-0.394337488073443,0.0564922293352974,-32.1676305570489
"SL18-NL-6",-0.0266591182942459,0.457620467119915,0.00534086319167554,0.0859479734773854,-0.22798567651472,60.740170611274
"SL18-NL-9",-0.0361139416624575,0.455859280425469,-0.0662188773191949,-0.169847821260843,-0.335410633847696,3.29389414426969
"SL18-NL-10",-0.0332526286212816,0.461724722793326,-0.0576936333858047,-0.23825951492199,-0.0999510898704468,13.0811893707566
"SL18-JS-19",-0.0823591556064184,0.057782681752001,-0.118291032473949,-0.280219900897872,-0.0404391649122488,-45.8687444300181
"SL18-JS-16",-0.0723100149336196,0.839779178855912,-0.107265826883279,-0.258722069217019,-0.0815259159958308,-20.7443426815837
"SL18-JS-11",-0.0561482120645417,0.252020592506001,-0.104377788463918,-0.3413482097048,-0.202108047026892,-8.88360474299062
"SL18-BL-10",-0.0299681951773972,-1.09007556794039,0.0246317884744141,0.0785154408174948,0.0184028974038868,13.1760758172609
"SL18-BL-11",-0.01568503891969,-1.18687257828182,0.043273549162448,0.117087505636575,0.0386433930528602,9.75842201506566
"SL18-BL-12",-0.0116877129751212,-1.10427242062373,0.0495124461750089,0.142747260576816,0.071369328889868,11.7543132917404
"SL18-BL-13",-0.0215246785232602,-1.02098340391799,0.0434768274857955,0.147124386508321,0.00233296787334419,14.0846771481178
"SL18-BL-14",-0.0198499165924573,-1.1459558054824,0.0381237503347003,0.104416315176588,0.0338778192389567,9.59773826793446
"SL18-BL-15",-0.0190086367445159,-1.20676237346742,0.0403269265227831,0.117201693073183,0.0511954359418148,10.1701112725727
"SL18-BL-16",-0.0110092216532479,-1.12719107799191,0.0588437714937011,0.161565061195975,0.103658725712647,6.92132793404263
"SL18-CC-10",0.05988451009984,0.151402237515168,0.0766851054839145,0.231010211816314,0.0188533258671915,-0.321425038097201
"SL18-CC-11",0.134349719884425,0.745975575062839,0.188409993635339,0.648902812187766,-0.211882291962565,64.4521859787395
"SL18-SF-13",0.046827490742577,0.249198023441223,0.0916404223264521,0.281783761685934,0.157355451264048,20.8592759462089
"SL18-OI-2",0.00826080420398723,-0.0572421064092819,-0.0393697216988199,-0.137673922047347,0.161992787803202,-27.6252642223827
"SL18-OI-14",0.0466395368075816,0.675374465583712,0.0486606165408208,0.061077229041713,0.116230531241071,-26.7497720374359
"SL18-PI-1",-0.0364865469855019,-0.79207569251767,0.0123547920190757,0.0484179302983629,-0.0291433855254432,11.1318233233765
"SA18-CB-1",0.0414698153490556,-0.416081117188614,0.0327796975652016,0.111584512713459,-0.0203965773480169,11.985485732911
"SA18-CB-3",0.0799907274345427,0.363194490082551,0.0618838705929801,0.159621943515704,-0.238216418918185,33.7950164356428
"SA18-CB-4",0.0835613380715835,0.454428504364878,0.0442688197634675,0.145146163005654,-0.193516738455397,-23.2954847007446
"SA18-CB-7",0.143903144380346,-0.223620098367469,0.155646882555666,0.416264720604016,0.0312721623974294,19.9155043578402
"SA18-CB-10",0.174946938950188,-0.561119916167534,0.140321687673684,0.338016737405744,-0.0752706411565293,1.25948154923611
"SL18-NC-11",-0.0495399205225745,0.117275827420461,-0.0849636226726303,-0.1964375638053,-0.0654450241036131,-8.46237171888149
"SL18-TI-1",-0.0104987826502481,-0.482068501885675,0.0199856190080139,0.0630440853105144,0.020074245297347,5.1785133923043
"SL18-TI-2",-0.0136940297791505,-0.438765868076565,0.013427063864354,0.0352923187156301,0.0258922512080368,4.24835072668153
"SL18-TI-3",-0.018947776914677,-0.736921190041986,0.0149053650800721,0.0393012377376848,0.0280468490491755,3.7456899678159
"SL18-TI-4",-0.0216489447708863,-0.757467297861052,0.0205195753437248,0.0762830096299356,-0.000779199169968048,8.7749201918526
"SL18-BL-17",-0.0218995702785822,-0.633904393874485,0.0230848383615983,0.0646291942170238,0.0351483396986596,10.1972507404217
"SL18-OD-3",-0.0403141969115117,0.384484636294744,-0.059223375764851,-0.168508410945351,0.00856306424784596,-16.0152561891468
"SL18-OD-5",-0.0419204627335578,-0.311130184113829,-0.0759400648489214,-0.233758622901629,-0.074264436502603,-6.37534994368855
"SL18-OD-6",0.0171356444519426,0.622374081401584,0.0546008823921172,0.190540227414366,0.0754271122514574,-2.92126899845398
"SL18-OD-10",0.0189380805806646,0.277105330987786,0.033617108209052,0.135604249709309,-0.0141549273368039,5.12748249345505
"SA18-CB-2",0.0768568900731703,0.0622006654224118,0.0404950019995635,0.100092170951713,-0.0165983868338417,-3.74047929132864
"SL18-NC-15",-0.0208033057009489,0.66896079442419,-0.0165108047144129,0.013367528342351,-0.0951623789014746,54.7682075444691
"SL18-BL-18",-0.0242344844945358,-0.641494723393542,0.00741167272324826,0.0364280048708957,0.00315738984365855,7.02202482741667
"SL18-FW-21",-0.0172453471407824,-0.470536226981605,0.024653712873989,0.0781271650293951,0.00751691517116751,8.59134530874362
"SL18-SF-17",0.0322746176671559,-0.0124690272921367,0.0322761946936331,0.116460231478462,-0.00704075524859702,-1.21380656476867
"SL18-LL-9",0.00899479285561262,0.131034043541143,-0.0733549620118961,-0.284911490104658,-0.074899425772054,-20.4938991578908
"SL18-LD-2",0.0073275852757282,0.348664176745421,-0.0139482424936836,-0.181688800746822,0.459943845039827,-53.1250068949446
"SL18-FW-12",-0.0321578880902841,-0.655221353129447,0.00832756219920096,0.0370202933722229,-0.0293941036815909,2.51673372906604
"SL18-SF-19",-0.00805034813076269,-0.0230902160089364,-0.0122429576256341,-0.0366427567033567,0.281191187446112,35.909506277674
"SA18-CB-5",0.0322894144759196,-0.479503097238909,0.00625610875942922,-0.00852555514525611,0.0113492336738271,-16.959562467426
"SL18-SF-15",0.0351642432130349,0.173940461930121,0.0654375523273467,0.335057032579207,-0.12203728224311,36.6175222337417
"SL18-SF-18",-0.000256811961904012,-0.10447795552016,-0.0240405705440612,-0.0788952010207344,0.120724824148878,-3.18901784064758
"SA18-CB-9",0.0726378188659635,0.0344147460170285,0.0979469035814419,0.277189940289571,0.0199003071872027,15.7185252448428
"SL18-OI-7",0.0836360183386858,-0.174615809092922,0.0659544935718424,0.223710053982997,-0.0683036184885164,49.2001603219265
"SL18-OI-9",0.0132685208828377,-0.613283167418408,0.0025171852327669,-0.011805500741095,0.121426662843561,10.9252032564571
"SL18-TI-5",-0.00881916305211665,-0.532508868455839,0.0191954455942512,0.0554200349970672,0.00928504670873054,0.59209736241829
"SL18-CB-2",-0.000000000000000051987737187858,-0.000000000000000136829710311422,-0.000000000000000113278742806776,-0.000000000000000256828962629765,-0.000000000000000024524171385399,0.0000000000000229204428424514
"SL18-CB-3",-0.000000000000000102261495396289,-0.000000000000000460105918223197,-0.00000000000000016442899003149,-0.000000000000000408317141667499,0.000000000000000065406609571035,0.000000000000000281447772051045
"SL18-CB-4",-0.0000000000000000504347488712476,0.000000000000000171259882195406,-0.00000000000000000683899217725059,0.0000000000000000699415306296038,0.0000000000000000386509296134557,-0.00000000000000385795300679997
"SL18-CB-7",-0.0000000000000000478766126713651,0.00000000000000000959738856443544,-0.0000000000000000299088385677862,-0.0000000000000000607128846292079,0.0000000000000000521653677332133,-0.0000000000000296333784463116
"SL18-TI-6",0.000000000000000134733480910997,-0.000000000000000307877279338938,0.000000000000000172669707827457,0.000000000000000667174125358318,-0.0000000000000000516047264069986,0.0000000000000266916400685423
"SL18-OD-1",-0.000000000000000103437929696505,0.0000000000000000663259495319226,-0.000000000000000144823744015462,-0.000000000000000311893629533078,0.0000000000000000240570805099375,-0.000000000000029156921103576
"SL18-OD-4",0.0000000000000000240334859816073,-0.000000000000000405040146014865,0.0000000000000000348294544285704,0.000000000000000188343856152141,-0.0000000000000000571541162126353,0.0000000000000241221871706469
"SL19-LR-5",0.00000000000000000047583934449938,-0.000000000000000748585884073468,0.0000000000000000381284701766213,0.00000000000000016226228856579,0.000000000000000305076660762626,-0.00000000000000952736991854373
"SL19-LR-2",0.0000000000000000156938734251442,0.000000000000000700458158113706,0.000000000000000027146837457496,-0.00000000000000000142335039886879,-0.00000000000000018759513811498,0.0000000000000376693929397998
"SL18-DB-6",-0.0000000000000000131157483911057,-0.000000000000000215415222320182,-0.0000000000000000416897772694406,-0.000000000000000206346204514939,0.000000000000000419424855486819,-0.0000000000000344093530048956
"SL18-CB-10",-0.000000000000000131653171732873,-0.000000000000000129828084824003,-0.000000000000000294747622941861,-0.000000000000000956663256595888,0.0000000000000000633975578593299,0.0000000000000140896587446654
"SA18-CB-10-FG1",0.170961492725021,-0.505311612599546,0.15250741612319,0.520884403712597,-0.184587552153991,18.4242608879338
"SL18-LD-10-FG1",0.0321443269803965,0.180457584580454,0.0161552637744136,0.0131681538991119,0.0229499723701157,8.49921314808807
"SL18-NL-6-FG1",0.0436409565863597,1.03283632842993,0.128484530742847,0.637984780512333,-0.379102003892967,185.98233373258
"SL18-LD-10-FG2",-0.0101884867838373,0.492722812976656,-0.0217511411743469,-0.10729962402216,0.144965353376336,5.54044119764117
"SL18-NL-9-FG2",-0.0111464144394187,0.442138010841344,-0.0202214388850087,0.188773541958427,-0.477330829073745,79.175428126994
"SL18-OI-15-FG1",0.0431961697753135,0.153642187376229,0.0651748926403295,0.351938530136827,-0.0824742225620496,25.2113940086252
"SL18-OI-16-FG3",-0.00849343884626897,0.218222627149403,-0.0242008858144789,-0.00700193574754345,0.058550871838512,56.3024176449355
"SL18-LD-13-FG2",-0.0930852797305618,-0.0352439778375365,-0.107830319874126,-0.298804502672479,0.134547198776237,17.130420996527
"SL18-OI-17-FG1",0.0388710485510022,-0.196046477272216,-0.014835546287674,-0.0139361756854074,-0.0978578898647195,0.984371471464363
"SL18-OI-18-FG1",0.0253940307479067,-0.028513289698903,0.037247097725037,0.175080795923196,0.088141692350015,-1.44356962529282
"SL18-OI-18-FG2",-0.00294361570012817,-0.498211973996987,-0.0123158261690879,-0.105187133407366,0.296294294750787,-43.0432401738688
"SL18-OI-2-FG2",0.0367057111629497,-0.0970656086148536,-0.0254599103239315,-0.178792617945952,0.199471234330863,-64.8933039370979
"SL18-LD-1-FG1",0.00842586240634741,-0.099592419114205,-0.0702396084861403,-0.356478475158049,0.206931425336483,0.0273280592798973
"SL18-OI-2-FG3",0.0316841017769782,0.099302483369296,-0.0462114005368861,-0.218548690314515,0.136896554100589,-43.7148430818535
"SL18-OI-6-FG1",0.180474389911248,-1.26459679353976,-0.000358650431213367,-0.0262883309650708,0.327706426182249,-62.9478715929153
"SL18-OI-9-FG1",0.00520715158714639,-0.808535734552841,-0.00822468824247498,-0.0421192944639521,0.0549181041364895,19.2973864857188
"SL18-SF-13-FG1",-0.00519694091115034,-0.540746208524741,-0.038818468870404,-0.192932510955184,0.372922995189044,-23.3520408863016
"SL18-LD-1-FG2",0.0506320687746238,0.344251955590898,0.0284216830492935,0.0670483475601298,-0.00525186662357351,33.7974628948787
"SA18-CB-4-FG3",0.078150227073374,0.747128225011544,0.0394712384433213,0.154433557386075,-0.219032587127457,-49.4684103682295
"SL18-LD-2-FG2",0.000351853757795553,0.0440912444815366,-0.0581572446442938,-0.444220463593144,0.734430980424974,-98.1359096334733
"SL18-LD-3-FG1",-0.0157611221490611,0.257859146993854,-0.0581449322024047,-0.336041274880796,0.248686314952426,-47.6333456427206
"SL18-LD-3-FG2",0.0430097992566755,0.335385503638097,0.00407397122407319,0.0632994267270401,-0.113820242091941,36.6440723455055
"SL18-LD-4-FG3",0.0419358605252785,0.197927325570385,-0.00924061184110041,-0.0753280847171102,0.0335726619215031,-11.4779730423886
"SA18-CB-7-FG1",0.12370690393379,-0.0129038685297033,0.1399099819604,0.453785579104988,0.0147637910092858,18.0577257351519
"SL18-LD-9-FG2",-0.00343963320819584,-0.246053319648438,-0.0447548481452634,-0.229353160758661,0.141230864341842,-77.4104718812981
"SL18-LD-9-FG3",0.0250306680472721,0.0598026407874729,0.0170321432435575,-0.0103306776624829,0.0518484811561241,-5.16976958854078
"SL18-LL-9-FG3",0.00764894862198624,0.176365838796675,-0.134832880524138,-0.565149300287752,-0.432052983951469,-25.3281404285427
"SL18-NL-10-FG1",-0.0312801089011519,0.879133828744977,-0.036457531760442,0.048398220236786,-0.27466369116419,66.7279993020028
"SL18-NL-2-FG1",-0.00841959595919567,0.276753550276955,0.0345081719239552,0.0898592057029904,-0.00490782030573129,20.985585365228
"SL18-NL-2-FG3",-0.0916820212725572,-0.0528963444971616,-0.122334828571712,-0.456380174701151,-0.134936377065537,-73.2483187634238
"SL18-NL-3-FG1",-0.0977224401564945,1.71990778977653,-0.160527093663677,-0.372528880126584,-0.238950692007756,-20.3032552177764
"SL18-NL-3-FG3",0.00743122307872911,1.24284213955243,0.0380009690541458,0.209974428496326,-0.151472364066056,-4.98718658526342
"SL18-OI-11-FG3",0.14882419156587,1.20398031207501,0.236233198870863,0.776603309732224,-0.227295881532085,28.459792532183
"SL18-JS-16-FG3",-0.115110296304842,0.878872627912553,-0.18597918501822,-0.399271248596809,-0.229348850218438,-27.4379035600409
"SL18-CC-1-FG2",-0.0544859617656673,2.18824921838955,-0.0725059447022895,-0.158480310971876,0.0282635031564267,-1.45815450959978
"SL18-CC-5-FG2",0.165766706840822,0.689652158749183,0.17865287230798,0.550403310873603,-0.109197150631465,16.1859373906908
"SL18-CC-5-FG3",0.0981297613034732,0.746360785956642,0.120961232030312,0.639655378711262,-0.456193482519145,-7.62518201038431
"SL18-JS-16-FG1",-0.0681086281278427,1.10168604454177,-0.122002133870449,-0.320256399626987,-0.0592175104536578,1.63798910267209
"SL18-NC-12-FG2",-0.107614396263276,1.1494297339166,-0.138970509249459,-0.259374615154857,-0.0619811711033249,-7.29277475715578
"SL18-OD-5-FG1",-0.0787671728195535,-0.664686967878544,-0.143584654207206,-0.455048258154453,-0.117688656441198,-9.8761062370576
"SA18-CB-9-FG1",0.145275421735957,0.0688266545201841,0.195893735889056,0.554378703693788,0.0398025552974698,31.4366862691085
"SL18-CC-5-FG1",0.0721460682082873,0.832928487970218,0.0747739813658558,0.321976923203899,-0.319232006780679,-14.2840322923399
"SL18-CC-12-FG3",0.0995699303929492,0.869684983491341,0.120815702807458,0.378193922687618,0.0382156289712872,44.9641693046484
"SL18-SF-17-FG2",0.104757328342037,-0.037499210461895,0.113251336085612,0.491020822270401,-0.0772185828337136,0.182844475666987
"SL18-JS-5-FG1",-0.123361208452199,0.476691181973302,-0.234611610109887,-0.556690124590466,-0.57591534026517,-46.7598323116992
"SA18-CB-2-FG3",0.102155289518323,0.273580656657472,0.113680870980892,0.421783516416428,-0.0728750946809518,13.950691392701
"SL18-CC-3-FG1",0.0788600790895044,-0.399672378738073,0.102553861590761,0.277237669114974,0.100352099592025,-12.0831199223142
"SL18-NC-10-FG1",-0.105941961073275,0.329119198956808,-0.196116812830258,-0.590444570443806,-0.470076890492048,-10.9059231844814
"SL18-OI-17-FG4",0.114948136559764,-0.212003306647521,0.158550371841521,0.461772080027395,-0.150824154776206,11.3942391524886
"SL18-CC-3-FG2",0.154476963712642,0.468163588151224,0.188859494042736,0.443783336887072,0.115422675300721,13.7013945468666
"SL18-CC-1-FG1",-0.0126423063210189,2.36727749156264,0.0151143556605838,0.202540737764899,0.0844937097013459,63.1334629722301
"SL18-OI-6-FG2",0.405592114150486,-1.01281451986608,0.43709172813629,1.04437944482458,0.626134698072418,9.39502403145902
"SL18-CC-12-FG2",0.215156152339863,1.45995615960687,0.359850230942517,1.13667613391752,-0.0779891803828616,69.5200684050154
"SL18-NC-10-FG3",-0.132316547128192,0.0890687565698156,-0.236198797762867,-0.536686081971704,-1.01154843284002,-14.5920797054699
"SL18-CC-8-FG1",-0.121993370133761,-0.247597648487058,-0.238897741776955,-0.594934586858624,-0.231687610321588,-28.0517139988397
"SL18-NC-5-FG2",-0.11541185582666,1.79932910657254,-0.223732190168149,-0.818248478045614,-0.269748266598025,-27.1230622824346
"SL18-CC-6-FG3",-0.0872078708306694,0.829455712502678,-0.154875068572355,-0.272008494305626,-0.142048370024578,-32.8108735103281
"SL18-NL-7-FG4",-0.0542221415184787,1.00466117255485,-0.117913165761604,-0.538897596651782,0.0208963131163752,-27.5729645056635
"SL18-CC-3-FG3",0.0954588745675529,0.353832385725367,0.129615202173783,0.368613204471763,0.0718580852637781,-10.3605279056837
"SL18-JS-19-FG3",-0.114075539474513,0.134851705939107,-0.172401236089362,-0.476537450654194,-0.137998030657156,-64.149295875424
"SL18-NC-15-FG3",-0.0572207925845256,0.87705577911873,-0.0997392557169997,-0.258625851095473,-0.19721289561478,29.0207092080948
"SL18-LL-9-FG2",-0.0260526691312179,-0.530150609192172,-0.121567053804516,-0.364633375835181,-0.19407240518753,-0.998429955694521
"SA18-CB-4-FG6",0.137298705609847,0.720389626549176,0.138551131260109,0.429306864471684,-0.211867389720667,-17.2979857563899
"SL18-JS-9-FG3",-0.127451741410782,0.505891085133456,-0.245845555920405,-0.688939564719298,-0.239696293513655,-30.4707338879945
"SL18-SF-13-FG2",0.157891630025127,1.01000790698875,0.288718137047442,1.01511292413445,-0.0929497863682888,51.3403285127907
"SL18-JS-19-FG2",-0.123496568273275,-0.631967105050446,-0.206503426733786,-0.508377935825289,-0.0288121133545491,-66.6602064487411
"SL18-NL-5-FG1",0.00435369728426241,0.662682248657493,-0.0471132258571378,-0.217368938963187,-0.0475366784892115,-0.775103068044175
"SL18-NC-8-FG1",-0.0608113369544851,1.56800852558638,-0.103435951038353,-0.263289965575181,0.130925639278625,-18.128070310961
"SL18-SF-19-MG2",0.0141868500381148,0.2181869245275,0.0420785228588952,0.253607058354966,0.123076368956908,79.7102899149713
"SL18-OI-4-MG1",0.000600522866936585,-0.198366116679389,-0.0694204325571621,-0.259713324009441,0.390216537997385,-7.5096658217553
"SL18-OI-11-MG2",-0.0104671786758593,0.300544376720626,-0.0170330940487926,-0.118181026714077,0.0444176308661423,-11.5259476992062
"SL18-OI-14-MG2",0.0532476629233113,0.643312521977266,0.0658835213770005,0.115194080494099,0.250995626182623,-40.9117500954306
"SL18-OI-15-MG1",0.0836717838827521,0.75624801055287,0.129687814855039,0.485862834027208,0.0306724268052855,63.3028241682017
"SL18-OI-16-MG1",-0.113331363344217,0.453679520197261,-0.093140974035419,-0.103907927899831,0.119650527858619,34.2295549153159
"SL18-SF-17-MG1",0.0370712912618067,-0.0362210532717938,0.0335896414279748,0.0319065821194838,0.133474715361152,-51.6102850598372
"SA18-CB-7-MG2",0.193520959475837,0.406543270937884,0.245839395764472,0.584368545018237,0.00391532371182204,79.6206268871085
"SL18-NL-3-MG2",-0.0550601406498704,1.31208176167157,-0.102755411468984,-0.482403276236584,-0.0493714441818078,-29.1265412810195
"SA18-CB-7-MG1",0.13635978013426,-0.803881834643165,0.119169469929238,0.404033363812776,0.0282604026090483,3.57812445241298
"SL18-SF-19-MG1",-0.0383378399472688,-0.287458386722924,-0.0788071618274274,-0.363534169303145,0.720496745012328,28.0185556442393
"SL18-SF-15-MG2",0.0561482203252536,0.257517614982564,0.100350565754306,0.527892587923573,-0.19482826837437,46.6552931346793
"SA18-CB-2-MG3",0.113649335956742,-0.286072024040697,0.0321540971459474,0.0180957742822381,0.0514100666690278,-55.9825945566038
"SL18-NL-5-MG1",-0.0145571624746951,0.700413896760988,-0.08775493267553,-0.485328504168186,-0.0117397315814031,-21.177612920023
"SL18-SF-15-MG1",0.0493447086990516,0.264302963707719,0.095962505908906,0.477280672615161,-0.171285250028492,63.1976086009445
"SA18-CB-4-MG3",0.049103754007923,0.851013432500054,-0.00500129829137693,0.111381054895185,-0.306719937969896,-40.4991398880847
"SA18-CB-5-MG3",0.0102196749798163,-1.21486586204293,-0.0911983024253818,-0.498636608686407,0.117568584530535,-56.3572038905701
"SL18-LD-13-MG2",-0.0857056026956461,-0.775854788237139,-0.0590450308169032,-0.260291968072018,0.162591746152743,38.8843612675667
"SL18-LD-3-MG2",-0.0202575988525966,0.393098938633883,-0.0307783499090175,-0.12737070144561,0.140440494162724,-26.574593105453
"SL18-NL-6-MG1",-0.0523258453405914,-0.0632992315989784,-0.0289780570283406,-0.0409861203384094,-0.232193463731298,29.5362083836256
"SL18-SF-17-MG2",0.0231582725530999,0.254953944526383,0.0604778009977105,0.262887776101039,-0.0892456491056202,56.639364454557
"SL18-OI-9-MG3",0.0390158837491561,-0.667707843133959,0.0414836135127378,0.169390708142345,0.168715635069465,17.7534150509914
"SL18-LD-9-MG1",-0.00106764966108137,-0.345329083647625,-0.00542221388450313,-0.0939067970253736,0.270029635450069,-58.9046730785574
"SL18-NL-2-MG2",-0.0727644138752156,0.427624223819545,-0.0848443853890098,-0.266158474601932,-0.110799010225977,-0.987375563439328
"SL18-LD-2-MG3",0.0060866247057308,0.48489986424853,-0.0376460916197422,-0.278782991008446,0.457792350915131,-64.7802113890352
"SL18-OI-7-MG1",0.0855232110378407,-0.484604996656951,0.0529523598237279,0.21136693550889,-0.125570644089424,98.0761350517083
"SL18-LD-2-MG1",-0.00609515701674734,0.36647109471652,-0.0359890878728269,-0.317002859269254,0.557189254968023,-50.1819468019855
"SA18-CB-1-MG2",0.0540914200719544,-0.137657845426009,0.0738425372546222,0.36624467604237,-0.117815369136808,46.7587469300158
"SL18-NL-9-MG1",-0.0502390680017669,0.582586044331742,-0.132463048983226,-0.567635569602206,-0.54940477864701,-37.6580960496469
"SA18-CB-2-MG1",0.0829636363170056,0.180234059335364,0.0201175946892176,-0.0274482133134542,0.000938624474899993,16.1015354643638
"SA18-CB-4-MG1",0.0406783674777784,0.216746774766995,-0.039807206283784,-0.0517852622120367,-0.315591050700164,-29.1641657384014
"SL18-OI-18-MG1",-0.0279126561605427,0.179405820083406,-0.0794889796208829,-0.380658854013056,0.445396072664914,-66.0779853690488
"SL18-LL-9-MG3",-0.0018624914129409,0.474378229566213,-0.0141240347128453,-0.119440387918659,0.242564350555384,-76.1994150175241
"SA18-CB-10-MG1",0.230591711455403,-0.610495725876038,0.193316481487083,0.414733256896302,-0.120263590595617,-17.9763684443925
"SA18-CB-3-MG3",0.155581268051186,0.881892113091069,0.151202152676201,0.515999604474989,-0.358660264679656,91.0595079490657
"SL18-NL-10-MG2",-0.049271221531109,0.613848834828273,-0.0888304925499472,-0.438536398769423,-0.0169919992001288,3.05889860016436
"SL18-NL-2-MG3",-0.0655603917642397,0.448529848679014,-0.0517339874023947,-0.12726605521042,-0.069997909222755,-54.3556036138579
