"","DWpM","WWpM","PDW","BD"
"SL18-LD-9-FG3",0.0105679988849518,0.00879097822691356,0.0149571545276247,-4.76655309299624
"SL18-LL-9-FG3",-0.0429384182782267,-0.203106287783158,-0.0883748687708496,-6.21895833759114
"SL18-NL-10-FG1",-0.00901390979681097,0.0445765892050828,-0.0932449052907037,32.7179772671938
"SL18-NL-2-FG1",0.00381449610213704,0.0114961404715095,-0.00449568701138132,8.03672450861346
"SL18-NL-2-FG3",-0.0540108311909483,-0.186512142779636,-0.0326623146463036,-32.1260876779336
"SL18-NL-3-FG1",-0.05257890688138,-0.181331149139004,-0.0678229597608916,-15.3315474396985
"SL18-NL-3-FG3",-0.00582886526463778,0.00406280184843765,-0.0434064040943364,-7.75669691631045
"SL18-OI-11-FG3",0.0443388108771128,0.202761851608451,-0.0844789073165558,-4.98532418142163
"SL18-JS-16-FG3",-0.0704199793702059,-0.156033447311022,-0.0640206810376008,-18.8483998983374
"SL18-CC-1-FG2",0.0311758606721383,0.0542721761059978,0.0173064450353379,-1.43517772163916
"SL18-CC-5-FG2",0.0252130509934007,0.11861966899842,-0.0534204037659273,8.25269307021671
"SL18-CC-5-FG3",0.0151373337127729,0.138518338407589,-0.129246280060619,-10.7197739093406
"SL18-JS-16-FG1",-0.0743165324482252,-0.157544344992743,-0.0407609256049054,-12.4900700136028
"SL18-NC-12-FG2",-0.0812813950046832,-0.169210741123517,-0.0180087956186505,-6.17020721532721
"SL18-OD-5-FG1",-0.0565476352619816,-0.186467704352882,-0.034347444677427,-3.51422396348809
"SA18-CB-9-FG1",0.0621127412026454,0.185281791232648,0.00096703930027898,12.6542567432498
"SL18-CC-5-FG1",-0.0280409646072035,-0.0419409852106337,-0.0759404349653378,-9.45832274149467
"SL18-CC-12-FG3",0.0620817817531874,0.199041659537897,-0.0316655480480875,21.379930869571
"SL18-SF-17-FG2",0.0394753656281664,0.168639868579225,-0.0178915515908678,4.64691138535905
"SL18-JS-5-FG1",-0.0787653498415551,-0.150891010700497,-0.180197547715378,-9.90543452368587
"SA18-CB-2-FG3",0.0607911493883995,0.200558393118434,-0.0232262695848113,13.2171322225573
"SL18-CC-3-FG1",0.0803760792408203,0.182233969270235,-0.0057104703934887,3.33773463985737
"SL18-NC-10-FG1",-0.100925127174711,-0.318570895938366,-0.106445121082396,-11.1130363370878
"SL18-OI-17-FG4",0.0467562025100445,0.152298473674998,-0.0335370636119772,-1.20557019672572
"SL18-CC-3-FG2",0.11753344620098,0.281734979665949,-0.022437648382014,23.0445257563263
"SL18-CC-1-FG1",-0.00320833045258085,0.0367582589962476,0.0106162725620107,25.9761628172854
"SL18-OI-6-FG2",0.126013038898321,0.331185812472974,0.159898289246026,-3.25054132193547
"SL18-CC-12-FG2",0.143602204745929,0.409504170915143,-0.0410579564108027,43.5709703323507
"SL18-NC-10-FG3",-0.0899219228501783,-0.24451898895758,-0.24998239653724,-9.79982188918174
"SL18-CC-8-FG1",-0.0666777358850684,-0.192008739927323,-0.0618513278020117,-13.5510997967494
"SL18-NC-5-FG2",-0.0769060461684285,-0.300120688645111,-0.0709583608937522,-11.4440005348198
"SL18-CC-6-FG3",-0.0409702417474967,-0.0641359282301139,-0.0447745353632656,-14.8464837880488
"SL18-NL-7-FG4",-0.0434216035796753,-0.187232112913365,-0.000890662368635551,-12.9936995193098
"SL18-CC-3-FG3",0.088621791957623,0.2129473887673,-0.0154603531963059,8.04769880756493
"SL18-JS-19-FG3",-0.0575672315767916,-0.12356880358455,-0.0512327142682226,-29.8137480039038
"SL18-NC-15-FG3",-0.0634017991502518,-0.173630510955088,-0.0514682398638123,6.5508062775517
"SL18-LL-9-FG2",-0.0295906811469217,-0.111655454228033,-0.0487168568064964,2.4611062495326
"SA18-CB-4-FG6",0.101301332726388,0.23194017418675,-0.0274321355668607,14.2554459690119
"SL18-JS-9-FG3",-0.0630988846497586,-0.183879704110289,-0.0406897978820182,1.03529118216924
"SL18-SF-13-FG2",0.0775124542902479,0.225177773223355,0.0167533941957576,10.6470185375548
"SL18-JS-19-FG2",-0.0505881490705813,-0.116431246755704,-0.0192918724372837,-31.6242878513261
"SL18-NL-5-FG1",-0.00602290989500122,-0.0483706633355611,-0.0185000856991694,0.395538285375614
"SL18-NC-8-FG1",-0.0315359180994954,-0.0956126282836954,0.0260700180262769,-9.7493521447455
"SL18-SF-19-MG2",0.0171220199472735,0.0986544963063888,0.0443271428680145,34.1022843670363
"SL18-OI-4-MG1",-0.0222009310893303,-0.0764699459823244,0.102554684459895,-9.7606535102488
"SL18-OI-11-MG2",0.00131777444459842,0.00890797776608089,-0.0209813548414904,-8.58743206422789
"SL18-OI-14-MG2",0.0173647914593172,0.0289494287059731,0.0683703503946176,-25.4319959945681
"SL18-OI-15-MG1",0.0275294162407344,0.104469192900712,-0.0118271048572969,10.1942764450146
"SL18-OI-16-MG1",-0.0484079871436374,-0.077832061382261,0.0317175918058605,6.83797331427376
"SL18-SF-17-MG1",0.0164371090242969,0.0433941798365877,0.0494798924456367,-23.8867305403857
"SA18-CB-7-MG2",0.100812198720057,0.253624637658931,-0.00324476299311809,40.8376688191032
"SL18-NL-3-MG2",-0.0446464818746464,-0.194415746434745,-0.0156898861030946,-17.6206266321528
"SA18-CB-7-MG1",0.0736338786130316,0.182052460863429,0.0078673622095597,12.2878017849936
"SL18-SF-19-MG1",-0.0227700751391714,-0.12782258434365,0.195182080147208,16.5914560886073
"SL18-SF-15-MG2",0.0200581553694464,0.1507846924159,-0.0127466920167712,9.85319478406401
"SA18-CB-2-MG3",0.0348276520441693,0.0909058395815751,0.0165486932062427,-10.604338560539
"SL18-NL-5-MG1",-0.0173767269405699,-0.10269961340848,-0.00600187024669908,-10.062671542583
"SL18-SF-15-MG1",0.0271767260225807,0.164273146936106,-0.0157785422333036,20.3821215847917
"SA18-CB-4-MG3",0.0187574617048384,0.114366650623759,-0.0759430843885984,-13.6336000779191
"SA18-CB-5-MG3",-0.0131440398565588,-0.121023813979308,0.034192686409236,-24.344131790393
"SL18-LD-13-MG2",-0.0277089490367587,-0.106118878796664,0.0589139681160933,19.1047475827559
"SL18-LD-3-MG2",-0.00790421609840434,-0.0373980032277005,0.05558787534515,-3.52153814076049
"SL18-NL-6-MG1",-0.00783482884893031,0.00824631788130847,-0.0633223377773433,16.066424647389
"SL18-SF-17-MG2",0.0239615245859305,0.135940996731541,-0.00833405957250539,6.84130238799545
"SL18-OI-9-MG3",0.00876206429817636,0.0509510293728266,0.0533502942540944,8.11168320608315
"SL18-LD-9-MG1",-0.00168882878876655,-0.0546675040719613,0.0934761826818738,-25.7790520101198
"SL18-NL-2-MG2",-0.0451851282208076,-0.134093133333669,-0.0283980884585347,0.0436662633735963
"SL18-LD-2-MG3",-0.0364577662968562,-0.182913724547843,0.155506989113289,-31.3385245758263
"SL18-OI-7-MG1",0.023525014747451,0.0883960338643021,-0.0345704557918524,40.0455255271863
"SL18-LD-2-MG1",-0.0331760926219222,-0.200815762489952,0.182466077518891,-25.8569426902882
"SA18-CB-1-MG2",0.0251626850511213,0.119932411978611,-0.0330138992252478,19.3238373008263
"SL18-NL-9-MG1",-0.0601335832287093,-0.220907085078391,-0.147969128240113,-30.082186697862
"SA18-CB-2-MG1",0.0226333610214739,0.0412032135162661,-0.00433205849016158,10.3381327792218
"SA18-CB-4-MG1",0.00678656618065135,0.0182392322880019,-0.074815531473132,-12.7431693057221
"SL18-OI-18-MG1",-0.00125251917002474,-0.0680453178676201,0.14578865187877,-25.9404632946692
"SL18-LL-9-MG3",0.0155349180861402,-0.0294083684081254,0.0910100372214796,-25.0076195974755
"SA18-CB-10-MG1",0.0550764622915613,0.0876876269255726,0.00841560054316841,1.55754220402588
"SA18-CB-3-MG3",0.0614097031811509,0.191710029624297,-0.0991821442830683,38.8060825310295
