"","DWpM","WWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-OI-4",0.052660610006494,-0.179870236910538,0.233365573699037,33.17383401561,-0.588607505310237,-0.20651108384633,-0.1724058906136,-0.603783449957212,-0.380183801781509
"SL18-OI-5",-0.108994587553198,-1.29107061952646,0.178866563829697,-17.0891107569694,-0.111463543717669,0.121203366236926,-0.0809394883819463,0.0308710815670524,-0.230145675415194
"SL18-OI-6",0.242252434939531,1.77502772199894,0.537317480141676,-24.966685021738,-0.0527743424538307,0.18566103338376,0.0416760276279939,0.271541413597618,0.072014676339238
"SL18-OI-11",0.0392760943546083,0.214011016161321,0.0469449721913316,9.48460786807039,0.233371832186687,-0.122233870349224,-0.0663453847966955,0.325925051008256,0.0592585997491159
"SL18-OI-15",0.109351266352094,1.10292204986093,0.0839607843169344,51.4822684130381,0.383474186099361,-0.0470660581281472,0.113935381925167,0.999594835630295,0.295896696244583
"SL18-OI-16",-0.0976875921860376,-0.960155258704317,0.147092634117193,13.3666947150207,0.0634832601731141,-0.133802556722499,-0.024993390915443,0.316836804426006,0.0299281514666028
"SL18-OI-17",0.0466832828095394,0.577802845670645,-0.0330272619395843,-8.22208685123902,-0.277759861554079,-0.0468888180463337,-0.00142459255120768,-0.881990216365428,-0.299601449739412
"SL18-OI-18",-0.0243014918490488,-0.652665244030183,0.277404391963973,-43.4661385789031,0.478326027550343,0.365721959526584,0.0363697073759286,0.282941515367762,0.163884714541381
"SL18-LD-1",-0.0537907885555529,-1.18534066145545,0.235866521427935,-17.2091259035793,-0.0947318302805343,-0.114903859400568,0.0795567300049006,0.739207671924639,0.248423151439282
"SL18-LD-3",-0.0104637013097112,-0.377320458653409,0.100344766758941,-7.3875185168605,-0.0854165140267939,-0.114173992070682,-0.0351070434966169,0.132339366210922,-0.0600341687435269
"SL18-LD-4",-0.0186996786176011,-0.505621444354779,0.0972133158231363,-8.96231254863427,0.0852072861462286,0.541033579000205,0.0608032910137871,0.708037940987159,0.374195284174495
"SL18-LD-5",-0.0632785380994591,-0.68363938492802,-0.0137205054097088,-18.1180794027398,0.178911615670095,0.0789970289161948,0.0508897180734664,0.0647323786989089,0.207538113065672
"SL18-LD-9",-0.0163126826339619,-0.506323144048071,0.0918221165716409,-29.5115564304313,0.091412046345422,0.012464148015927,0.0576043026548545,-0.806763365285019,0.0107123863778881
"SL18-LD-10",0.0146096003837344,-0.0490401079828076,0.0718094516254359,8.82974645270226,0.351054530525298,-0.266472640025424,0.235840564455715,0.544516557031755,0.189637391860725
"SL18-LD-13",-0.0591487103715647,-0.636000846110203,0.108288790298333,23.6029593965095,0.112679196542889,-0.102909013674867,-0.0346801221648544,0.250456080229519,-0.0191947291822179
"SL18-FW-2",0.0668028425944765,0.6772205973457,0.0255560316539986,15.391680694181,-0.00130826351072276,-0.13004379312044,-0.00327762820237484,0.0243103323527727,0.0135205708924848
"SL18-FI-1",0.0647504079183215,0.618930050467544,0.00949080256128956,18.5997039583816,0.0711987917720407,-0.154649543600713,0.0196290445144093,0.0960422105578584,0.0125886150794512
"SL18-FI-2",0.0608150399984474,0.593168653322301,0.00902357962587014,15.3895670707518,-0.0339236668311503,-0.0968797168647777,-0.00254843384394761,-0.0583162724756008,-0.00343871344863831
"SL18-CC-1",-0.0229586272003865,-0.179585246554266,0.0631600211104834,3.41590365986233,-0.00209324158636675,0.451365214798515,0.061956068536422,-0.457217815262619,-0.0167602719804445
"SL18-CC-2",0.140363755214103,2.07379296362067,-0.129920274069831,1.59387843951696,0.276372250535462,0.0711887773570657,-0.111280146873705,-0.402075621024618,-0.284790549953788
"SL18-CC-3",0.124959376910311,0.871800592315504,0.0834234598159984,-3.44937236848085,0.239926953003029,0.0408783545204367,-0.0213916902379088,-0.345287872788791,-0.0477746161398919
"SL18-CC-4",-0.00422704956615098,0.111307200731446,-0.0453579434245251,-12.3237061871637,0.16867710396008,0.320802503333858,0.0609670792457011,-0.493603234201882,-0.0344978699937601
"SL18-CC-5",0.135703573871975,1.5717801408771,-0.177816977585422,-7.56726117640839,-0.235908301411498,-0.286038994851004,-0.191266337254773,-1.05963991599185,-0.508824160064192
"SL18-CC-6",-0.0733816390344867,-0.570908684035171,-0.104294727077883,-23.0373315894099,-0.38468609756896,0.129870665549474,-0.121010087278439,-0.793372977813955,-0.211125298826296
"SL18-CC-7",0.0994656573890139,1.16694763014077,-0.0944927810815074,9.42506389542565,0.113643066158712,0.237834696845775,-0.0124385364512248,-0.478942663579319,0.0217228321892317
"SL18-CC-8",-0.0777192395543654,-0.452797141531181,-0.139907628113921,-9.84303658458338,-0.32501232739094,0.0483735662748378,-0.164725657952034,-0.549014096048063,-0.304315478968102
"SL18-CC-9",0.00122410750615795,0.224415637903813,-0.0762797304614855,0.0348809545524835,0.00138358073428273,0.0919490357340942,0.00903913726706411,-0.776614725735056,-0.260500168602344
"SL18-CC-12",0.201317164296269,2.11650636977969,-0.0054102946422222,39.1470585109835,-0.698869586279468,-0.232945828015745,-0.0825852115746048,-1.03377855870992,-0.426089289678165
"SL18-FW-14",0.056383170504753,0.528686393076478,0.0396522185957881,9.58136543978456,0.111404281867291,-0.0463462655819735,0.00718013783642125,0.0455054809931312,0.0395960777129296
"SL18-NC-2",0.103103303037506,1.21019863087215,-0.0949930547785193,11.4463434730514,0.0450955531692982,0.208453148638887,0.04140275022127,0.875587979371175,0.256950061256571
"SL18-NC-1",-0.106552120945651,-0.991222162959853,-0.0675058369052064,-9.30456617057065,0.214092300893252,0.554903312386854,0.0122392143946872,0.285667383177017,0.21230140264039
