"","AshFDwPM","AshOnly","DWpM","WWP","PDW","BD"
"SL18-FW-14-FG13",-0.027765400032835,-0.970929081178029,0.0305020246420258,0.0830273358680088,0.00262340262156529,16.6349103434046
"SL18-FW-2-MG1",-0.0172566230485967,-0.807193678856077,0.0589854564295932,0.196980415617568,-0.00864458105895638,29.9209567859243
"SL18-JS-5-MG1",-0.0588642942255109,0.389010193958432,-0.0912436132543719,-0.176229436884071,-0.283041913954751,-31.0789087553582
"SL18-LD-13-FG1",-0.0597518167657586,-0.0623885332088255,-0.0634570201709929,-0.217098585250142,0.154570548646764,2.6947734940489
"SL18-LD-2-FG3",-0.00573102698600683,0.428627046715857,-0.0382467350240528,-0.251795321553808,0.410013550839704,-58.232165003741
"SL18-LD-9-FG1",0.00746180359472916,0.319128383775838,0.0116490579060405,0.0860011348043746,-0.108052281057922,-2.93741904466174
"SL18-TI-3-MG2",-0.0216955746920308,-0.956201418301727,0.0283268310424457,0.104228235925616,0.0258203061766467,20.0432716759865
"SL18-LL-9-FG1",-0.0126339795240877,0.0826267001431818,-0.0815882022819276,-0.309228102450467,0.0434489937617081,-18.983477032595
"SL18-NC-1-FG3",-0.0797046707559569,0.232993111033201,-0.11973614063547,-0.331536862802385,-0.0651874875337934,-19.5490605447051
"SL18-NC-8-FG2",-0.101745008378136,0.799240930707151,-0.14793971545333,-0.394926090865311,-0.0447435729855361,-28.6977215685234
"SL18-NC-10-MG1",-0.0955407674316983,0.0491285301407828,-0.141161219302018,-0.337682455563265,-0.387670281435438,-7.46210736695104
"SL18-NC-11-FG3",-0.0785051012798595,0.0727458125512222,-0.111652050110155,-0.274131711296042,-0.113410193656724,-13.1321620371066
"SL18-NL-6-FG3",-0.0142031126181407,0.67617672200278,0.00840331391308625,0.0838339781993599,-0.197214250564109,64.5285338532432
"SL18-NL-9-MG3",-0.0568991544508875,0.332743692778716,-0.078695108005886,-0.177105410919113,-0.105162787412184,-17.3880476272249
"SL18-NL-6-MG2",-0.0418434135875719,0.477687385790938,0.00350845462780129,0.0834107223176499,-0.166037653579777,78.0442209516538
"SL18-OD-5-MG1",-0.0500216008757406,-0.0540504542047795,-0.0724199326433565,-0.200103526156626,-0.0749255853867675,-6.92928223899428
"SL18-OI-16-FG1",-0.0532363488554093,0.288652767768281,-0.0841367553753177,-0.252022162657297,-0.00236537445899096,3.19703466530691
"SL18-OI-4-FG3",0.0265766755651583,0.46036784661513,0.0466036499872366,0.106736062084602,0.0237496165943988,29.4326507199026
"SL18-OI-5-MG2",-0.0131023306787878,-0.519744431644113,-0.0966075815845187,-0.387950722029627,0.161068876707796,-15.2827626976233
"SL18-OI-7-FG1",0.0763908198644805,-0.355208586573076,0.0487481189399972,0.194422415453813,-0.0444151353780154,37.794280773561
"SL18-PI-1-FG10",-0.027274988958303,-0.925094797444461,0.0413954522111249,0.164278388594111,-0.0721443851686602,34.5011266720914
"SL18-PI-1-MG11",-0.0495611176981406,-0.803599726867507,0.0180531360169899,0.0933075500591274,-0.0419770373323234,28.1779913077158
"SL18-PI-1-MG3",-0.0171885074723363,-0.760525703937404,0.050936735432523,0.18349203630398,-0.0315875795005185,26.3931642616392
"SL18-SF-13-MG11",0.0850566491956751,0.66905625148386,0.176032039627816,0.580055045626691,0.0501913223378565,51.3854882272761
