"","DWpM","WWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-OI-4",0.0185554261356828,0.0381078204347954,0.302365006334394,46.2896735418228,-0.188172227545387,0.210751625821344,-0.125701365353782,-0.815708362700722,-0.23649619250739
"SL18-OI-5",-0.0649896878309193,-0.245227699243602,0.507966083884729,-14.4845921532073,-0.0592586068142587,0.245428805438789,-0.111447950078639,0.52127361273005,-0.0812778710978546
"SL18-OI-6",0.190309555463529,0.422010936984624,2.28069755605121,27.4216611503065,0.54696039453364,0.145764001716208,0.122021546526399,1.3722658917027,0.486450035752092
"SL18-OI-11",0.0246792006476142,0.106626598423591,-0.0494954389224561,0.157034857604924,-0.149077146263665,0.239605167307374,0.0163740748032685,0.07467053262435,0.108748695965238
"SL18-OI-15",0.0452823822608354,0.139853129275412,0.334098554763447,3.99920989618661,0.372093360447416,0.0496379559049639,0.0431679789470761,-0.199903053839224,-0.0906434009649301
"SL18-OI-16",-0.0879079200562225,-0.247974314509123,0.436934254116755,-18.5338899874511,-0.590487529881616,-0.219665353362549,-0.0759072693928375,-0.319181145635719,-0.141257469412147
"SL18-OI-17",0.0378229136521035,0.122442875991159,-0.173817387558941,2.40677875049273,-0.279318640058955,-0.040544491833355,0.0303965225515921,0.493285032023848,0.326708472182151
"SL18-OI-18",-0.0392101800753375,-0.104934993159793,0.365481068407748,-4.79010656836478,0.00118118217083718,0.165868464546251,-0.0385994510352198,-0.624145861558434,-0.204551086129539
"SL18-LD-1",0.0105884350362354,0.0420741981471867,0.104783075465279,9.46315890470004,-0.59929948163979,-0.280845120481235,-0.150703252586422,0.0680270888057721,-0.207558732819649
"SL18-LD-3",0.0138408243776341,0.0521766955177285,-0.209308503886329,17.8834299168125,-0.225479130428839,-0.0964942995429323,-0.069069388733772,0.0186511532918326,-0.0883709511560505
"SL18-LD-4",0.0198220455890447,0.0576705840601029,-0.221467026468679,19.5573399497739,-0.145327900595262,-0.113352146341057,-0.0598789380882907,0.0682465640795669,-0.0653212433864531
"SL18-LD-5",0.0111287709748664,0.0512803466638758,-0.140790339615456,18.5618691942195,-0.273874154194532,-0.0521977678707656,-0.040190244556279,0.041079320228983,-0.0311982274692997
"SL18-LD-9",0.00900388277632432,0.0883534706755441,-0.543100016104506,29.9807885935684,-0.648380399521939,-0.107582924442516,-0.0984755449822833,-0.0275375166190754,-0.0881883775184023
