"","testing","Crosses","yBLUE","yHat","popChk","Year"
"57",57,"SL18-SF-17-FG3xSA18-CB-3-MG3",-0.159400500441521,0.235009080992095,"ES",2019
"58",58,"SL18-SF-17-FG3xSL18-LD-2-MG1",-0.218129123911246,0.203535584132621,"ES",2019
"59",59,"SL18-SF-17-FG3xSL18-NL-10-MG2",-0.302114049518574,0.120196016634033,"ES",2019
"60",60,"SL18-SF-17-FG3xSL18-NL-2-MG3",-0.229977851143757,0.155262741686915,"ES",2019
"61",61,"SL18-SF-17-FG3xSL18-NL-9-MG1",-0.26870523882005,0.218920565732967,"ES",2019
"62",62,"SL18-SF-17-FG3xSL18-OI-7-MG1",-0.245582663470403,0.235852892456149,"ES",2019
"63",63,"SL18-SF-17-FG3xSL18-OI-9-MG3",-0.215582663470404,0.2416722009571,"ES",2019
"64",64,"SA18-CB-10-FG2xSL18-LL-9-MG1",-0.168129123911242,0.233524827278631,"ES",2019
"65",65,"SL18-LD-1-FG2xSL18-SF-13-MG3",-0.15871710014981,0.244981404318258,"ES",2019
"66",66,"SL18-LD-1-FG2xSL18-SF-15-MG1",-0.0650065485615968,0.259762440379661,"ES",2019
"67",67,"SL18-LD-1-FG3xSL18-NL-5-MG1",-0.35312257534965,0.1220992268515,"ES",2019
"68",68,"SL18-LD-1-FG3xSL18-OI-11-MG2",-0.111892077528942,0.214459131590658,"ES",2019
"69",69,"SL18-LD-1-FG3xSL18-OI-15-MG1",-0.107551773209009,0.170252483773685,"ES",2019
"70",70,"SL18-LD-1-FG3xSL18-OI-16-MG1",-0.398705238820051,0.140438600185711,"ES",2019
"71",71,"SL18-LD-1-FG3xSL18-OI-6-MG2",-0.0875517732090085,0.175636360660336,"ES",2019
"72",72,"SL18-LD-1-FG3xSL18-OI-7-MG1",-0.230000000000004,0.18068264882601,"ES",2019
"73",73,"SL18-LD-1-FG3xSL18-OI-9-MG3",-0.132545224647415,0.176448117305344,"ES",2019
"74",74,"SA18-CB-4-FG3xSA18-CB-4-MG3",-0.168127888117815,0.269106076445894,"ES",2019
"75",75,"SL18-LD-1-FG3xSL18-NL-9-MG2",-0.372691400220808,0.157999764031136,"ES",2019
"76",76,"SL18-LD-1-FG3xSL18-OI-15-MG2",-0.206963796970441,0.258282725679162,"ES",2019
"77",77,"SL18-LD-2-FG2xSA18-CB-3-MG3",-0.210000000000003,0.24493343575867,"ES",2019
"78",78,"SL18-LD-2-FG2xSL18-LL-9-MG2",-0.29441857232303,0.225102977139233,"ES",2019
"79",79,"SL18-LD-2-FG2xSL18-NL-9-MG1",-0.33871710014981,0.0895670804225484,"ES",2019
"80",80,"SL18-LD-2-FG2xSL18-SF-19-MG1",-0.017584899148173,0.123191015086598,"ES",2019
