"","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter"
"corMean",-0.00946303181395353,-0.154864580916282,-0.110538491165277,0.0470695917819838,-0.241964008022066,-0.135580756841017,0.00436981841940686,0.179085630146163,-0.123835787599612,0.0116403002471483,0.188988715007586
"StdErr",0.00166826492593238,0.00192459376682852,0.00176711347706577,0.00408773697877481,0.00205795694469415,0.00256601792091643,0.00197020433901141,0.00303558799088031,0.00198255899480574,0.0023485113841024,0.00160427853067603
