"","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter"
"corMean",0.279459754945589,-0.109231737842851,0.186479849778353,-0.0261391764377291,-0.01971692084842,-0.0269432626058048,0.060648120765381,0.194115642981616,0.0397435614897588,0.0110624733978087,0.450831557111153
"StdErr",0.00108827618948319,0.000903243373731133,0.00143176280505748,0.00244160727444145,0.00123547645382876,0.00139024198271758,0.0010426969966647,0.00201333474470005,0.00133829564667899,0.00144349753742819,0.000973340151741741
