"","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter"
"corMean",0.187932161930681,0.0958189525638349,0.185927777457509,0.0807741047231708,0.186722525569162,0.130379630017538,0.12739271769228,-0.104242434863804,0.390997393899646,0.0596511292415056,0.488684517346532
"StdErr",0.00556820202478894,0.00677789756183179,0.00726292270676956,0.00998500687912786,0.00728853862497632,0.00672736678283929,0.00610000130381661,0.0086192698684485,0.00589141518878677,0.0127281980373415,0.00720015846544085
