"","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter"
"corMean",0.241133915331439,0.137953217568299,0.217796253085367,0.137279037022381,0.205860149710405,0.202451500696307,0.159795155656368,0.157664446633386,0.330070223682831,0.114662320318485,0.568324249102754
"StdErr",0.00478005122931843,0.00487802460390357,0.00541079866576671,0.00672915424996916,0.00628988615417104,0.00593160075492878,0.00722206425736016,0.00511993942387703,0.00627846102995417,0.00823713828349076,0.0039798636450859
