"","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter"
"corMean",0.01264843078845,-0.172518986874737,-0.105140927277673,0.135922000556879,-0.262885267952689,-0.0267163430607808,-0.0455341366344001,0.130881967619581,-0.0976650431264324,-0.0141972442022207,0.203487477396258
"StdErr",0.00244883831104287,0.00215174912322749,0.00246881712980336,0.00497780297580497,0.00331931270276705,0.00216981076509048,0.00210246517484896,0.00349660731322181,0.00169388831996956,0.00201043532316886,0.00242925384424334
