"","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter"
"corMean",0.207017319958406,0.078484949084935,0.182110542778666,0.166140981462294,0.17164705353692,0.230855025996185,0.124208283983486,0.151753061852536,0.315681941530518,0.14601156595947,0.526320595456221
"StdErr",0.00535492715910854,0.0079635995311246,0.00655278021550857,0.00737984750448895,0.0075229546024192,0.00495810556903328,0.00588816465577686,0.00628485728829563,0.00516281052251731,0.00676953699111469,0.00498759877352897
