"","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter"
"corMean",0.12186426789355,0.0733875869099654,0.107237775924415,0.0678622031176604,0.109686364830115,0.120219552372782,0.0863491769058652,-0.0719580746106225,0.342508106236787,0.0956608656683374,0.440409435197495
"StdErr",0.0069009412568417,0.00630995504810599,0.00894644129972305,0.00883055250156129,0.00848110121085781,0.00671216041905136,0.0069062362851837,0.0107580280806911,0.00723705549688772,0.0120536950161581,0.00856112140121641
