"","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter"
"corMean",0.340576974914885,-0.177585374000773,0.345953403725894,0.258217191538074,0.0306032459634437,0.28321959388431,0.342292236426676,0.254213059081615,0.164945761824968,0.0340245923101913,0.301315707870325
"StdErr",0.00658894918533464,0.0108290131271469,0.00514796628029405,0.0130606546394277,0.0103053456683827,0.00670666656613521,0.00855919265233342,0.00566648207955115,0.0123743201283627,0.0097943385949606,0.00811211767425104
