"","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter"
"corMean",0.222733076507959,0.00967554714530412,0.181411622820308,0.0668426450327219,0.153812132001729,0.169589601681089,0.168402160738299,0.0546739215539987,0.272955371576228,-0.00277009474974449,0.482173300267214
"StdErr",0.0045601481716937,0.00607794455161718,0.00476172109596008,0.00458316736633333,0.00471565136290538,0.00668227900583859,0.00708484345253734,0.00685343672325329,0.00497063801785598,0.0065258380954681,0.00582340566309533
