"","Indiv","Row.names","AshFDwPM","AshOnly","DWpM","WWP","PDW","Sire","Dam","Sex","Born","equiGen","isCandidate","IndivNum","Breed","Age","Class","c0","c1","lb","oc","ub","oc240","oc600"
"SL18-UCONN-S94-FG1","SL18-UCONN-S94-FG1","SL18-UCONN-S94-FG1",0.0534863446273081,0.602273306967115,0.128363431782175,0.518927179971843,-0.322753203247297,NA,660,"female",4,1.25,TRUE,"858","missing",1,"missing.Age1.cohort",0.0128205128205128,0,0,7.98874042004769e-16,0.999999999999448,3.06655758570703e-06,6.89908799057206e-06
"SL18-UCONN-S94-FG2","SL18-UCONN-S94-FG2","SL18-UCONN-S94-FG2",0.0534863446273081,0.602273306967118,0.128363431782174,0.518927179971842,-0.322753203247297,NA,660,"female",4,1.25,TRUE,"859","missing",1,"missing.Age1.cohort",0.0128205128205128,0,0,1.44318489992645e-15,0.999999999999448,3.06475284088761e-06,6.91304953516095e-06
"SL18-UCONN-S94-FG3","SL18-UCONN-S94-FG3","SL18-UCONN-S94-FG3",0.053486344627308,0.602273306967116,0.128363431782174,0.518927179971841,-0.322753203247297,NA,660,"female",4,1.25,TRUE,"860","missing",1,"missing.Age1.cohort",0.0128205128205128,0,0,1.39152605453933e-15,0.999999999999448,3.04314271829606e-06,6.90683656870255e-06
"SL18-CC-10-FG4","SL18-CC-10-FG4","SL18-CC-10-FG4",0.147127502860828,-0.082115131324644,0.128097810997849,0.375665102840474,0.0654796951690997,NA,57,"female",2,0.5,TRUE,"299","missing",3,"missing.Age3.cohort",0,0,0,1.57968045374315e-15,0.999999999999448,9.11290576577864e-16,0
"SA18-CB-4-FG6","SA18-CB-4-FG6","SA18-CB-4-FG6",0.124940791338116,0.547598135912465,0.127031641626209,0.386472894556864,-0.248559656742245,NA,65,"female",2,0.5,TRUE,"167","missing",3,"missing.Age3.cohort",0,0,0,1.57708554698381e-15,0.999999999999448,9.67171487134164e-16,0
"SL18-OI-15-FG2","SL18-OI-15-FG2","SL18-OI-15-FG2",0.0737302136625876,-0.365753946949451,0.118258939535694,0.472333072005105,0.116457549318703,NA,5,"female",2,0.5,TRUE,"285","missing",3,"missing.Age3.cohort",0,0,0,1.74108401133703e-15,0.999999999999448,3.62906786041003e-16,1.73493937493277e-17
"SL18-CC-5-FG3","SL18-CC-5-FG3","SL18-CC-5-FG3",0.127931968922879,0.6774360097804,0.110644511290232,0.584806456707669,-0.396545663023759,NA,23,"female",2,0.5,TRUE,"141","missing",3,"missing.Age3.cohort",0,0,0,1.72950760105005e-15,0.999999999999448,8.67500049087859e-16,3.18901207616423e-16
"SA18-CB-2-FG3","SA18-CB-2-FG3","SA18-CB-2-FG3",0.00649596118218087,0.147019894672667,0.105250409356599,0.370011569216021,-0.00819540892671017,NA,78,"female",2,0.5,TRUE,"150","missing",3,"missing.Age3.cohort",0,0,0,1.7609002930432e-15,0.999999999999448,1.80472882129121e-15,0
"SL18-UCONN-S11-FG2","SL18-UCONN-S11-FG2","SL18-UCONN-S11-FG2",0.126063726812325,0.392275019412384,0.103667032039682,0.185204593586229,0.12220522185973,NA,552,"female",4,1.25,TRUE,"865","missing",1,"missing.Age1.cohort",0.0128205128205128,0,0,0,0.999999999999448,0,0
"SL18-UCONN-S11-FG3","SL18-UCONN-S11-FG3","SL18-UCONN-S11-FG3",0.126063726812324,0.392275019412383,0.103667032039681,0.185204593586227,0.122205221859731,NA,552,"female",4,1.25,TRUE,"866","missing",1,"missing.Age1.cohort",0.0128205128205128,0,0,9.89298758578929e-16,0.999999999999448,7.37161486556576e-16,1.22369927691617e-16
"SL18-UCONN-S11-FG1","SL18-UCONN-S11-FG1","SL18-UCONN-S11-FG1",0.126063726812324,0.392275019412382,0.103667032039681,0.185204593586227,0.122205221859728,NA,552,"female",4,1.25,TRUE,"864","missing",1,"missing.Age1.cohort",0.0128205128205128,0,0,8.06476151716518e-16,0.999999999999448,6.68146694906157e-16,1.28453081975835e-16
"SL18-CC-3-FG1","SL18-CC-3-FG1","SL18-CC-3-FG1",-0.0267309373989114,-0.0596044588747129,0.101387603213874,0.26314289578818,0.0991444786160132,NA,21,"female",2,0.5,TRUE,"151","missing",3,"missing.Age3.cohort",0,0,0,2.54590100169601e-15,0.999999999999448,1.40193846296679e-15,6.46373432148834e-17
"SL18-NL-6-FG1","SL18-NL-6-FG1","SL18-NL-6-FG1",-0.0367564034303732,0.674465957340639,0.100923847510163,0.548550446368987,-0.327090889768063,NA,44,"female",2,0.5,TRUE,"107","missing",3,"missing.Age3.cohort",0,0,0,0.00174200113951755,0.999999999999448,0.00286945465812509,0.00307723008294871
"SL18-JS-6-FG3","SL18-JS-6-FG3","SL18-JS-6-FG3",0.109614303894825,0.181747079104281,0.100805804866209,0.164267300865623,0.525464013775053,NA,33,"female",2,0.5,TRUE,"358","missing",3,"missing.Age3.cohort",0,0,0,6.44100074277985e-16,0.999999999999448,0,4.41480151727921e-16
"SL18-SF-17-FG2","SL18-SF-17-FG2","SL18-SF-17-FG2",0.273258721862844,-0.435795944598739,0.0995608525776308,0.448338911023019,-0.0366373719627738,NA,82,"female",2,0.5,TRUE,"148","missing",3,"missing.Age3.cohort",0,0,0,7.78229455759919e-16,0.999999999999448,0,4.58941867694306e-16
"SL18-UCONN-S4-FG2","SL18-UCONN-S4-FG2","SL18-UCONN-S4-FG2",0.0670366379675688,-0.362606788992391,0.0985651967543175,0.201131767185838,-0.0580747619010936,NA,788,"female",4,1.25,TRUE,"829","missing",1,"missing.Age1.cohort",0.0128205128205128,0,0,2.20029698868398e-15,0.999999999999448,7.56558591902603e-16,0
"SL18-UCONN-S4-FG3","SL18-UCONN-S4-FG3","SL18-UCONN-S4-FG3",0.0670366379675684,-0.36260678899239,0.0985651967543165,0.201131767185836,-0.0580747619010935,NA,788,"female",4,1.25,TRUE,"830","missing",1,"missing.Age1.cohort",0.0128205128205128,0,0,1.76428722568014e-15,0.999999999999448,1.13086607697438e-15,0
"SL18-UCONN-S4-FG1","SL18-UCONN-S4-FG1","SL18-UCONN-S4-FG1",0.0670366379675685,-0.362606788992391,0.0985651967543162,0.201131767185833,-0.058074761901094,NA,788,"female",4,1.25,TRUE,"828","missing",1,"missing.Age1.cohort",0.0128205128205128,0,0,2.03764384764212e-15,0.999999999999448,6.08829047990963e-16,7.40448932182263e-17
"SL18-OI-15-FG4","SL18-OI-15-FG4","SL18-OI-15-FG4",0.0737304909005046,-0.365754544783548,0.0873382923568757,0.334466775509243,0.0734720468745023,NA,5,"female",2,0.5,TRUE,"529","missing",3,"missing.Age3.cohort",0,0,0,1.21544865208881e-15,0.999999999999448,7.55298651122433e-16,0
"SL18-OI-15-FG3","SL18-OI-15-FG3","SL18-OI-15-FG3",0.0737304909005047,-0.36575454478355,0.0873382923568755,0.334466775509242,0.0734720468745016,NA,5,"female",2,0.5,TRUE,"486","missing",3,"missing.Age3.cohort",0,0,0,9.977210179094e-16,0.999999999999448,4.44105580593546e-16,0
"SL18-CC-5-FG1","SL18-CC-5-FG1","SL18-CC-5-FG1",0.135073464787444,0.596824330907206,0.0821457115086987,0.375807421020453,-0.318510695370974,NA,23,"female",2,0.5,TRUE,"146","missing",3,"missing.Age3.cohort",0,0,0,1.59064424533611e-15,0.999999999999448,4.51973754353676e-16,1.16179871495198e-16
"SL18-CC-2-FG1","SL18-CC-2-FG1","SL18-CC-2-FG1",0.0343252957423714,0.34545972641482,0.0776536879822681,0.281568982274484,-0.134727047319188,NA,20,"female",2,0.5,TRUE,"401","missing",3,"missing.Age3.cohort",0,0,0,7.31045246836566e-16,0.999999999999448,3.41002643343984e-16,0
"SL18-BL-16-FG3","SL18-BL-16-FG3","SL18-BL-16-FG3",0.0569195123980053,-0.0313977914829089,0.0761128509558577,0.243653652421222,0.0883777794521816,NA,56,"female",2,0.5,TRUE,"398","missing",3,"missing.Age3.cohort",0,0,0,3.30298296886585e-15,0.999999999999448,5.64125570815144e-16,5.23981202125841e-16
"SL18-FI-1-FG10","SL18-FI-1-FG10","SL18-FI-1-FG10",0.0282617519401631,-0.0544952471239067,0.0683781001139065,0.222138676083108,0.00568583483628532,NA,17,"female",2,0.5,TRUE,"408","missing",3,"missing.Age3.cohort",0,0,0,0.00950860241460812,0.999999999999448,0.00938263590928046,0.0093560533285179
